UTM1,UTM2,UTMzone,category,lat,lon,panoid,numeric,yearMonth,place_id,city
0395690.44,3700083.07,12,S,033.43506,-112.12212,euYAzNJBAc9WNCRi7Lji6g,275,202002,1250,Phoenix
0395690.64,3700083.62,12,S,033.43507,-112.12212,TIjU18TDIfgECb0p_DYL0g,281,201805,1250,Phoenix
0395691.48,3700083.14,12,S,033.43506,-112.12211,Wq18fUgso5n2DBInF50C-g,285,201608,1250,Phoenix
0395691.81,3700079.93,12,S,033.43503,-112.12211,T3yPDg35Kt1a-6fRGCXCNA,091,201104,1250,Phoenix
0395693.00,3700082.26,12,S,033.43506,-112.12209,ws23_6L-y9OgmbHra_Y_Mw,284,200804,1250,Phoenix
0395699.59,3700874.96,12,S,033.44220,-112.12212,_HnuNIE_AgAVOBjpMoE_PQ,167,201605,1915,Phoenix
0395699.85,3700872.00,12,S,033.44218,-112.12211,tOMI42cppT_cMXYQlBKINg,333,201902,1915,Phoenix
0395700.37,3700871.69,12,S,033.44217,-112.12211,MS475lP31w5ULmhC6LKSvw,336,200904,1915,Phoenix
0395701.78,3700876.15,12,S,033.44222,-112.12209,DdNRN0H07msUSxs07JL9sA,148,201805,1915,Phoenix
0395703.09,3700871.65,12,S,033.44217,-112.12208,8juxPYS2_rAfszVheeqomQ,343,202002,1915,Phoenix
0395703.09,3700872.04,12,S,033.44218,-112.12208,eAeQnIdWhal7Cpt_7lM4cw,338,200903,1915,Phoenix
0395703.73,3700871.90,12,S,033.44218,-112.12207,kGG4Ynd54-Q0P3GRoF7LYg,326,200804,1915,Phoenix
0395703.79,3700871.88,12,S,033.44218,-112.12207,Ld7eY9u3bv7LIhH_2D_zPQ,340,201608,1915,Phoenix
0395704.15,3700871.64,12,S,033.44217,-112.12207,yXGguThaoMWFVS1ipbU31A,333,201104,1915,Phoenix
0395704.30,3700874.63,12,S,033.44220,-112.12206,54aKB-EVwaCFOmR8GzyMog,166,201506,1915,Phoenix
0395714.01,3705618.34,12,S,033.48498,-112.12251,3sBeQHPb5PBKiBqUILmqHA,233,201610,6048,Phoenix
0395714.82,3701700.87,12,S,033.44965,-112.12205,qxSNMTeuSxfdrfgjSyqZYg,158,202012,2592,Phoenix
0395715.59,3705617.13,12,S,033.48497,-112.12249,sVAjLEq3v_buxs6LbnG4Zw,255,200807,6048,Phoenix
0395715.78,3701698.82,12,S,033.44964,-112.12204,D6ay1xelerBJmQyUXuvHiQ,140,201507,2592,Phoenix
0395715.96,3705621.23,12,S,033.48501,-112.12249,3-vA8ccIx_x4LQ27k_bYdQ,251,201809,6048,Phoenix
0395716.60,3701703.63,12,S,033.44968,-112.12203,v8Cn0M_aqKOq-y0Oiss9Ng,340,201104,2592,Phoenix
0395717.14,3705620.50,12,S,033.48500,-112.12248,i6h2LbtjPNGe9zC368Il9g,240,201902,6048,Phoenix
0395717.44,3705620.25,12,S,033.48500,-112.12247,SHD7m7ppixXYNNlFKu5H6w,250,202012,6048,Phoenix
0395717.73,3701702.88,12,S,033.44967,-112.12202,oBR0H7BKgqs0W5yA61jmuA,335,202002,2592,Phoenix
0395717.84,3705619.47,12,S,033.48499,-112.12247,It5G02kRjRrGGxlP6aCI0g,254,201801,6048,Phoenix
0395717.85,3701702.27,12,S,033.44967,-112.12201,axsMOrgZ7aIh6Vr-5xLcyw,340,200903,2592,Phoenix
0395718.03,3705624.16,12,S,033.48503,-112.12247,kgJlof0MCaK6zQYEEWSE9g,250,201507,6048,Phoenix
0395718.09,3705619.26,12,S,033.48499,-112.12247,rVGVRHYa_rL2BrFKFp25-g,246,200711,6048,Phoenix
0395718.12,3701699.88,12,S,033.44965,-112.12201,ci5L1YKMVUwLh5nHD_UGzg,155,201902,2592,Phoenix
0395718.21,3705621.10,12,S,033.48501,-112.12247,J_amVP3UwV1OOH_slew-1w,244,201504,6048,Phoenix
0395718.44,3701702.56,12,S,033.44967,-112.12201,b69cEDKCJAC_QkkejQmSPQ,337,201905,2592,Phoenix
0395718.62,3705618.98,12,S,033.48499,-112.12246,6xbFWxqDw7e5Pu7Cwm-eVg,244,201608,6048,Phoenix
0395718.78,3702527.81,12,S,033.45711,-112.12210,tzyXeiaPYKNinxTwUS3YJw,303,200804,3360,Phoenix
0395718.80,3701702.44,12,S,033.44967,-112.12200,1ZG00m4EvtQ5gOyPE3Lehw,327,201708,2592,Phoenix
0395719.11,3705617.52,12,S,033.48497,-112.12246,RNktRLfzPkumrIJ1XWQ4WA,234,201407,6048,Phoenix
0395719.58,3701702.20,12,S,033.44967,-112.12200,Z4J_gH9s_sZ5jh2qg-Zw1g,336,201805,2592,Phoenix
0395719.88,3705618.26,12,S,033.48498,-112.12245,CMN4ooKFYPb5vG8E1lN5_w,259,202002,6048,Phoenix
0395720.50,3705621.78,12,S,033.48501,-112.12244,yq5DaMgnl5jJ5Hvm2SH6kw,250,201805,6048,Phoenix
0395720.61,3705622.47,12,S,033.48502,-112.12244,nQwzyv-08TntLzJqq2XLeQ,237,201104,6048,Phoenix
0395720.64,3705620.89,12,S,033.48501,-112.12244,Ax6HjxY6jlKd0QGSKvVcag,240,200903,6048,Phoenix
0395720.69,3705622.57,12,S,033.48502,-112.12244,IDwTKufE_qlPqqdAxcnUPg,247,200804,6048,Phoenix
0395720.74,3702529.02,12,S,033.45712,-112.12208,dKyZBaXyVujL2AoUHCGx0w,305,202002,3360,Phoenix
0395720.89,3705621.06,12,S,033.48501,-112.12244,ZTOAQezLEWpQW7h6rMJhmA,248,201405,6048,Phoenix
0395721.17,3702531.99,12,S,033.45715,-112.12208,clEvSWDMDk8ltQuoHAcXiw,126,201902,3360,Phoenix
0395722.30,3702528.58,12,S,033.45712,-112.12206,tMsh8RPOtlKImj3RrCzRbA,305,201805,3360,Phoenix
0395722.63,3702527.20,12,S,033.45711,-112.12206,BggObt-gI8r_WuFP55aqdQ,309,201104,3360,Phoenix
0395722.77,3702531.38,12,S,033.45714,-112.12206,ieMHAwnf-rYXoJae0ugb5g,111,200903,3360,Phoenix
0395723.59,3703084.45,12,S,033.46213,-112.12211,aiVmiARYfhGM1nxrp17Xiw,277,201403,3838,Phoenix
0395725.31,3702784.82,12,S,033.45943,-112.12206,arL_alm6wwstOc-Pze4b2Q,121,200903,3548,Phoenix
0395725.36,3703080.92,12,S,033.46210,-112.12209,1phb733ovvv9UQhntteWVA,285,201709,3838,Phoenix
0395725.43,3703004.66,12,S,033.46141,-112.12208,PfCeIKAHfZb8Ii5EQ7GLHA,341,200903,3740,Phoenix
0395725.83,3703004.76,12,S,033.46141,-112.12208,TRfvOucrZjheXTucVI4fNg,347,201104,3740,Phoenix
0395726.16,3703809.41,12,S,033.46867,-112.12217,V5Zs4wizll7yzPtbdkUnjg,181,200903,4415,Phoenix
0395726.39,3703188.26,12,S,033.46307,-112.12210,8kyLYxfkBFrTnKbAeQMCsw,101,201507,3935,Phoenix
0395726.49,3702785.29,12,S,033.45943,-112.12205,XTm77XwTDu2LaKTdA5MNyw,098,201902,3548,Phoenix
0395727.18,3702785.09,12,S,033.45943,-112.12204,ICcXgTvUdKkaMzYoESaNsQ,123,200804,3548,Phoenix
0395727.18,3703188.11,12,S,033.46307,-112.12209,dT9tjlghhF9d4qMnWeszLg,108,200804,3935,Phoenix
0395727.40,3702785.00,12,S,033.45943,-112.12204,PXhbFOpagX5gS6kG8H-Tew,121,201104,3548,Phoenix
0395727.41,3703809.04,12,S,033.46867,-112.12216,aRqVOMapFLMGqovxPm47zQ,174,201103,4415,Phoenix
0395727.47,3703088.09,12,S,033.46217,-112.12207,-lc8-hPTy7yKDfpYKohYSg,261,201504,3838,Phoenix
0395727.73,3703085.84,12,S,033.46214,-112.12207,3kDxzkoKxQEURi6PzN5Ffg,273,200711,3838,Phoenix
0395727.81,3703001.64,12,S,033.46139,-112.12206,AKSOtcV2PB7-nvvmMerQNg,158,200804,3740,Phoenix
0395727.91,3703003.66,12,S,033.46140,-112.12206,bYXyErVEz99SeoOGLoO-Rw,330,201805,3740,Phoenix
0395728.00,3703084.43,12,S,033.46213,-112.12207,lvBDfRKxK8Qr0-jVZ1bRqQ,276,201904,3838,Phoenix
0395728.14,3703084.08,12,S,033.46213,-112.12206,jfWNj3o2n9tVCFOtbLUu5g,281,202012,3838,Phoenix
0395728.20,3703080.50,12,S,033.46210,-112.12206,1NMxtPTk5b9FDESPiIljDA,271,201110,3838,Phoenix
0395728.37,3703003.43,12,S,033.46140,-112.12205,GX1_8t497PK6rZECPF5eKg,162,202002,3740,Phoenix
0395728.47,3703184.26,12,S,033.46303,-112.12207,_p4m3l4mvM3X-dcT7HGjkQ,288,200903,3935,Phoenix
0395728.94,3702785.03,12,S,033.45943,-112.12202,W0kRqKYtMcnjzmXF34PY1Q,115,202002,3548,Phoenix
0395729.30,3703319.22,12,S,033.46425,-112.12208,y8Xx9iMbkcYmdGXIRq1LJg,230,201507,4028,Phoenix
0395729.38,3703002.42,12,S,033.46139,-112.12204,NuGxV7vc3PaZYjTWeU6rMA,165,201902,3740,Phoenix
0395729.47,3703001.36,12,S,033.46138,-112.12204,1vrMTe3mYzr44-OuytVE4g,161,201607,3740,Phoenix
0395729.60,3703083.97,12,S,033.46213,-112.12205,yck8Kh38guSAOtFWg3k52w,260,201701,3838,Phoenix
0395729.60,3703319.06,12,S,033.46425,-112.12208,a1B5io8CPpihlHo6e-2Dig,241,201903,4028,Phoenix
0395729.92,3703080.40,12,S,033.46210,-112.12205,EiCOvYO6krINcK7wCfaryw,282,201611,3838,Phoenix
0395730.23,3702782.21,12,S,033.45941,-112.12201,SuXp9x8rUZQNDTgF0isA7w,280,201805,3548,Phoenix
0395730.37,3703811.18,12,S,033.46869,-112.12213,Uakfd3VkIQWkLJnD4UNYnA,182,202002,4415,Phoenix
0395730.54,3703188.26,12,S,033.46307,-112.12205,DKkoaJW1sL5hSIesaiVVPA,109,202012,3935,Phoenix
0395730.82,3703606.75,12,S,033.46684,-112.12210,46mwVXh-drPb8Ovb-Xi1QA,110,201507,4319,Phoenix
0395731.00,3703189.40,12,S,033.46308,-112.12205,C2szvD9Ge5UJ9E7-K9DQ9g,115,201903,3935,Phoenix
0395731.15,3703607.30,12,S,033.46685,-112.12209,O5_eGfC0rnbSNCXWLFCwiA,283,202002,4319,Phoenix
0395731.24,3703810.44,12,S,033.46868,-112.12212,3IIOhMz8duhnfq49HyDGPQ,175,200804,4415,Phoenix
0395731.75,3703607.50,12,S,033.46685,-112.12209,2LvE3AyEl5jez6KJYOsHmw,100,201405,4319,Phoenix
0395731.80,3703189.22,12,S,033.46308,-112.12204,VCVUgibL5NTaef9O50eVrg,109,201607,3935,Phoenix
0395732.29,3703807.26,12,S,033.46865,-112.12210,7dCybFBG1TgFy4R5tTt74w,001,201809,4415,Phoenix
0395732.52,3703084.26,12,S,033.46213,-112.12202,1xp2MKEBG2opWnN9IWwHAw,264,201503,3838,Phoenix
0395732.84,3703189.13,12,S,033.46308,-112.12203,Vjrpp9iiBz4AvJOKOB7VaQ,100,202002,3935,Phoenix
0395732.96,3704209.80,12,S,033.47228,-112.12214,gebxKAXcLfDu51gYnNZOEA,311,201405,4800,Phoenix
0395732.99,3703807.20,12,S,033.46865,-112.12210,2DfRyBWzmRcI5ULZfkyzsg,356,201902,4415,Phoenix
0395733.46,3699545.26,12,S,033.43022,-112.12160,c8fvYdFAB301bR-KnRbE5w,114,201805,771,Phoenix
0395733.52,3704207.79,12,S,033.47226,-112.12214,u1QVazro5vO8pVMbKTDJNw,316,201103,4800,Phoenix
0395733.53,3704208.71,12,S,033.47227,-112.12214,fUBj6eR7lIIfH7xvvP16FQ,312,201809,4800,Phoenix
0395733.70,3700776.74,12,S,033.44132,-112.12174,fmmntFLbyVpFiWFhWeaY5g,131,201805,1823,Phoenix
0395733.86,3700773.67,12,S,033.44129,-112.12173,VZx9HFdjw3LrLfCp_2PQyA,140,200804,1823,Phoenix
0395733.92,3703318.60,12,S,033.46424,-112.12203,ch4e_O3RU66v7zpG3Hw_PQ,242,202012,4028,Phoenix
0395733.95,3699544.88,12,S,033.43021,-112.12159,2JNmPUVrUx67qeAjWUXpdA,100,201903,771,Phoenix
0395733.99,3699547.05,12,S,033.43023,-112.12159,OJh-kUvt7ypzgFLSbuPFsw,113,201607,771,Phoenix
0395734.00,3699661.11,12,S,033.43126,-112.12160,I67xPpe0RuYXCzePRh6Y8A,088,201805,867,Phoenix
0395734.06,3700772.58,12,S,033.44128,-112.12173,5DiCc5rFn3PVpUiSSY0Y9A,134,201903,1823,Phoenix
0395734.06,3700776.04,12,S,033.44132,-112.12173,oowfuH6zulxisYulacXGOQ,137,200903,1823,Phoenix
0395734.10,3703607.00,12,S,033.46685,-112.12206,sB-CaxHxwQGFBuyw-43Htw,100,201809,4319,Phoenix
0395734.28,3700772.49,12,S,033.44128,-112.12173,hEeGQrj8BFVHhXu79mNYCA,140,201104,1823,Phoenix
0395734.39,3699659.55,12,S,033.43125,-112.12160,jbOHi1irnS66KEEX9eWV-A,082,201605,867,Phoenix
0395734.40,3699665.45,12,S,033.43130,-112.12160,5C9pjf20UXOkCdO9SYOF3A,075,201903,867,Phoenix
0395734.48,3699547.71,12,S,033.43024,-112.12159,fCWMt9MlUD1BcKE7tjNiBA,118,202002,771,Phoenix
0395734.49,3699663.37,12,S,033.43128,-112.12160,7xjsgXhUQLWLFkF6h9gikw,094,200804,867,Phoenix
0395734.49,3704109.81,12,S,033.47138,-112.12212,yMAfhJwGETkuGwQBsSfzsg,083,201809,4704,Phoenix
0395734.53,3699665.49,12,S,033.43130,-112.12160,5AkHB8Oj7wNuGniwB8HGbQ,094,201607,867,Phoenix
0395734.63,3699550.54,12,S,033.43026,-112.12158,C-ndGysXK4GTe_TmLRHTRw,107,201104,771,Phoenix
0395734.65,3699664.65,12,S,033.43129,-112.12160,TkqCH6EdGCZfTSg0HHzfQQ,087,201104,867,Phoenix
0395734.70,3704110.50,12,S,033.47139,-112.12211,bJ9R-IoRHHtexC17YCj8Cw,082,201507,4704,Phoenix
0395734.74,3703607.38,12,S,033.46685,-112.12205,kwP2ML6g8p4kN4j6Szj6cQ,100,200804,4319,Phoenix
0395734.76,3699550.73,12,S,033.43027,-112.12158,WSFShOQZ3Aio-N9QGrErkQ,097,200804,771,Phoenix
0395734.82,3700655.16,12,S,033.44023,-112.12171,a3EOx1YT9OJGd4GApfbCqA,203,200804,1729,Phoenix
0395734.94,3703499.59,12,S,033.46588,-112.12204,JKodsi4vVOfklkT5E8tO6w,247,201405,4227,Phoenix
0395735.04,3704110.15,12,S,033.47138,-112.12211,3HNi8xFOA5dSNOQ76T8_tg,060,200804,4704,Phoenix
0395735.07,3703322.77,12,S,033.46428,-112.12202,qZFO8styFb5Ivzt74i0TrA,074,201805,4028,Phoenix
0395735.27,3704109.46,12,S,033.47138,-112.12211,YByL06NhJyR-s4T61eUhlQ,244,200903,4704,Phoenix
0395735.28,3699661.36,12,S,033.43126,-112.12159,qJ6pYEo4UPZcve2U1meeqg,085,200903,867,Phoenix
0395735.32,3700656.87,12,S,033.44024,-112.12171,JPf_7rGji3-_iXcmlLIpPg,209,201903,1729,Phoenix
0395735.35,3703319.37,12,S,033.46425,-112.12201,MeIXs4LuxhBH1ESqRao9KQ,250,200804,4028,Phoenix
0395735.49,3699992.80,12,S,033.43425,-112.12163,zFGNq5AQo-tAviKleGchaw,314,202002,1153,Phoenix
0395735.49,3700657.69,12,S,033.44025,-112.12170,38avvfsr0yhDFI891CtwjA,209,200903,1729,Phoenix
0395735.59,3699664.00,12,S,033.43129,-112.12159,91QR-s7MTLclwHeuD-_xNg,093,202002,867,Phoenix
0395735.59,3699781.73,12,S,033.43235,-112.12160,x6OgRmvivo3J3FAFc3De_Q,355,201805,959,Phoenix
0395735.62,3699773.54,12,S,033.43228,-112.12160,6SV3eo4PvCp5l1BwBNUguQ,345,201607,959,Phoenix
0395735.72,3703318.14,12,S,033.46424,-112.12201,eLk9FLvAmZU8KJDwKVWSiQ,242,201607,4028,Phoenix
0395735.73,3700654.15,12,S,033.44022,-112.12170,mllNjpOX-TTO6D0WlDqAmQ,204,201805,1729,Phoenix
0395735.78,3699774.36,12,S,033.43228,-112.12160,SA5S9Wg7MZeUlqA_A_znwQ,338,201104,959,Phoenix
0395735.78,3703606.18,12,S,033.46684,-112.12204,hmZtvZqh1PzyxnOSB8DDEA,103,201608,4319,Phoenix
0395735.88,3700655.08,12,S,033.44023,-112.12170,b5tWgU2X2p8Lq3TVT79cMg,201,201104,1729,Phoenix
0395735.89,3703607.28,12,S,033.46685,-112.12204,WC0aUPFaDEIgWJcnh7f36g,100,201902,4319,Phoenix
0395735.99,3703323.01,12,S,033.46428,-112.12201,N4lz1VvmZebRzO2ef_XgaQ,060,201708,4028,Phoenix
0395736.24,3700544.13,12,S,033.43922,-112.12168,f2qdfUx9TRBk7TcMN_aoeg,174,200804,1631,Phoenix
0395736.34,3703502.62,12,S,033.46590,-112.12203,0zaOW2iGlMHgjOKyop8QeA,234,201104,4227,Phoenix
0395736.42,3700206.12,12,S,033.43618,-112.12164,teH6VwJWoIYid7Kd6dQBBg,057,202002,1345,Phoenix
0395736.45,3700207.93,12,S,033.43619,-112.12164,8jQnrc63aJzJAKrj3nbO-w,061,201902,1345,Phoenix
0395736.55,3703912.25,12,S,033.46960,-112.12207,fyJqcmFWJIjHMBBt-GaJWw,079,201103,4512,Phoenix
0395736.56,3699773.79,12,S,033.43228,-112.12159,Yqq1XqZAbFNzZ678Hi1g0g,003,200903,959,Phoenix
0395736.61,3703502.41,12,S,033.46590,-112.12202,gp1ndfZT0oT1Fuqlr3gn5g,230,201306,4227,Phoenix
0395736.62,3700775.61,12,S,033.44131,-112.12171,xtBeFKO-8fIt11jljV17og,330,202002,1823,Phoenix
0395736.63,3700543.63,12,S,033.43922,-112.12168,kDTgvzPSFbPlE3DH99OLNA,179,201903,1631,Phoenix
0395736.65,3699551.10,12,S,033.43027,-112.12156,1x-7ry5JsoyWyq4_p3TASg,115,200903,771,Phoenix
0395736.65,3699993.70,12,S,033.43426,-112.12161,x9mL0AmLWMebUr43Q3GelQ,323,201607,1153,Phoenix
0395736.69,3704210.38,12,S,033.47229,-112.12210,tzqyPtM5FV-OPDMmJxQOgg,148,202002,4800,Phoenix
0395736.74,3700205.09,12,S,033.43617,-112.12164,USQyDXPniEZ-ZRJbgcRbSg,049,200804,1345,Phoenix
0395736.79,3703501.31,12,S,033.46589,-112.12202,_GQXij6iRU0LZnv3tXhsDQ,239,201805,4227,Phoenix
0395736.80,3699551.74,12,S,033.43028,-112.12156,nb9P_jb-zZRLB0pvRi-SuQ,273,201605,771,Phoenix
0395736.80,3699774.14,12,S,033.43228,-112.12159,vP4e4FSDXMcC2rjeh56GkQ,164,201904,959,Phoenix
0395736.82,3700773.20,12,S,033.44129,-112.12170,f2aLp7Yb8BRngnWcmAjxjA,326,201404,1823,Phoenix
0395736.92,3704110.23,12,S,033.47138,-112.12209,teazUZfDemdydsrvwgPkBQ,076,202002,4704,Phoenix
0395737.01,3701994.08,12,S,033.45230,-112.12184,j16PWZyg6wVsPxXAYSEb8A,195,201902,2880,Phoenix
0395737.11,3699775.56,12,S,033.43229,-112.12158,U-iOPd5Kb61Byto96HRPFQ,176,201605,959,Phoenix
0395737.21,3701995.56,12,S,033.45231,-112.12184,LvwOdr0gF4KsgHO7BJEhOA,171,201504,2880,Phoenix
0395737.21,3703502.63,12,S,033.46590,-112.12202,6oK_VPRqCW5j2sa1DyXHCQ,239,201504,4227,Phoenix
0395737.23,3700544.35,12,S,033.43923,-112.12167,MEFF86ujwQHtt37__SGkIg,198,201104,1631,Phoenix
0395737.25,3700656.01,12,S,033.44023,-112.12168,hRzujoJ2v35bK6vZ7Vl1Rg,030,201404,1729,Phoenix
0395737.32,3699777.49,12,S,033.43231,-112.12158,vdaD0M9ywiAzkhR81JxeDQ,169,201903,959,Phoenix
0395737.34,3699991.39,12,S,033.43424,-112.12161,tagIaxdRgEcC8Ul_eiSv5w,317,200804,1153,Phoenix
0395737.40,3700543.75,12,S,033.43922,-112.12167,LnGEpXsK-bDwAIeGXEWcdw,177,200903,1631,Phoenix
0395737.40,3700776.03,12,S,033.44132,-112.12170,EbX0tnCpLRXPWVpYTJEKEg,311,201506,1823,Phoenix
0395737.43,3699778.12,12,S,033.43232,-112.12158,qDz7107-uvkRe9SVl0et8w,159,202002,959,Phoenix
0395737.47,3700773.86,12,S,033.44130,-112.12170,U-QgvTaLOLvQmSpvh7H9mA,329,201605,1823,Phoenix
0395737.74,3700203.86,12,S,033.43616,-112.12163,45bLIYERcm2jEB2q6leMow,240,201605,1345,Phoenix
0395737.80,3700655.93,12,S,033.44023,-112.12168,9n3LuQbSk6dbpE3xnkl6dw,035,201506,1729,Phoenix
0395737.88,3700657.99,12,S,033.44025,-112.12168,JN7KR1yAfw2sEUHGCH233A,033,202002,1729,Phoenix
0395737.89,3704209.29,12,S,033.47228,-112.12209,pLwO4ajE1_EisLByfK3m8Q,309,201507,4800,Phoenix
0395738.00,3700435.27,12,S,033.43824,-112.12165,8dS8WBCnL0gWRelDWDBahg,271,201902,1540,Phoenix
0395738.09,3703502.26,12,S,033.46590,-112.12201,retxp7GofBpxFAt0ywb99w,220,200804,4227,Phoenix
0395738.14,3700340.48,12,S,033.43739,-112.12164,wNgAYaZAR3Uy74gv5ptW-A,059,201805,1439,Phoenix
0395738.14,3700434.39,12,S,033.43824,-112.12165,-ohNsmHdFiMN34v9VCnMPQ,273,201104,1540,Phoenix
0395738.14,3703503.04,12,S,033.46591,-112.12201,PraC9psxqPp7wuY5H5Q0kg,220,202012,4227,Phoenix
0395738.24,3699996.21,12,S,033.43428,-112.12160,bDiR26zSGjemHqgrMO1wjA,331,201903,1153,Phoenix
0395738.24,3700334.82,12,S,033.43734,-112.12164,ddq6xMnlDRydF8BM7CfVLg,050,201104,1439,Phoenix
0395738.24,3704008.00,12,S,033.47046,-112.12206,vEKb3zGlj4nwHghqc3fmtw,309,200903,4608,Phoenix
0395738.25,3703499.75,12,S,033.46588,-112.12200,KX6Cof4Afu274Es_vSdd1Q,226,201608,4227,Phoenix
0395738.27,3700443.46,12,S,033.43832,-112.12165,qbLH0fQwDXlRO25CAWTYaw,200,200804,1537,Phoenix
0395738.28,3700444.53,12,S,033.43833,-112.12165,-AM84R7pz-zTmrnUU60Kng,202,201805,1537,Phoenix
0395738.37,3700203.71,12,S,033.43615,-112.12162,90kSNBtt4yvUVU-TGBm6Bw,247,201104,1345,Phoenix
0395738.39,3700341.49,12,S,033.43740,-112.12164,hlpdoEA2PfDYnVxjN5hKag,068,200903,1439,Phoenix
0395738.46,3703502.44,12,S,033.46590,-112.12200,7SnFBPWEM20ESEcRrHPYLQ,233,201604,4227,Phoenix
0395738.53,3700654.93,12,S,033.44022,-112.12167,EEmi76824HlIi7l0Bto01w,021,201605,1729,Phoenix
