UTM1,UTM2,UTMzone,category,lat,lon,panoid,numeric,yearMonth,place_id,city
0441984.83,5409676.40,31,U,048.83735,0002.20938,pjSKc-N_7QAB0lCyif-qeg,158,201907,1701,PRS
0441985.22,5409880.72,31,U,048.83918,0002.20936,gfGTVdTe6CU8hZ3RGzCWqg,173,201406,1780,PRS
0441985.89,5409884.04,31,U,048.83921,0002.20937,rd9t43K0YsIXUauU2x4ouA,152,201806,1780,PRS
0441986.07,5408365.33,31,U,048.82555,0002.20959,yKhMjx191nkdhFAkgSepcg,496,201208,1251,PRS
0441986.26,5408365.68,31,U,048.82556,0002.20959,WP80Q2FM49HJWxQ5PJFPXQ,470,200805,1251,PRS
0441986.63,5408365.08,31,U,048.82555,0002.20959,39dWAaHqGUabLTBwPjv-xA,486,201904,1251,PRS
0441986.78,5409886.58,31,U,048.83924,0002.20938,X8fdG4SwRD8PtnY4kWULKA,175,201309,1780,PRS
0441988.33,5408364.64,31,U,048.82555,0002.20962,2GXuBKo0hRmTRkQ_pNXtDQ,490,201805,1251,PRS
0441988.69,5409883.53,31,U,048.83921,0002.20941,ymbKPFHzNLRDMUloqB4YeA,158,201904,1780,PRS
0441998.76,5410122.56,31,U,048.84136,0002.20951,mkZ-ITUoB6KPqi46D3RblQ,382,201605,1865,PRS
0441999.32,5410118.84,31,U,048.84133,0002.20952,N5uU_iFxwkKmlqi8-mLr_A,369,201405,1865,PRS
0441999.91,5408106.55,31,U,048.82323,0002.20981,lGZbWnWV0gdyafxr9OD5Uw,560,200805,1163,PRS
0442000.46,5408110.57,31,U,048.82326,0002.20982,PvXQU9eqJgIxGQA7Mj2hlQ,412,201406,1163,PRS
0442001.72,5412982.55,31,U,048.86709,0002.20915,mmqjKsLZ5hXkTznxTCii_Q,318,201605,3117,PRS
0442002.62,5412984.72,31,U,048.86711,0002.20916,WyhfhtoMIAMquXHK4i4TIg,517,200805,3117,PRS
0442002.79,5412984.08,31,U,048.86710,0002.20916,cuhJNF6CkprR9BBIKgGI-A,339,201805,3117,PRS
0442003.05,5412984.72,31,U,048.86711,0002.20916,M64ZQajHIoUm14sc6VU89g,313,201208,3117,PRS
0442003.25,5408109.73,31,U,048.82325,0002.20986,K-3-S2auOF2zffjI9K1QZA,490,201709,1163,PRS
0442004.53,5412983.52,31,U,048.86709,0002.20918,SZwAeaa4UssM3jO6bEynRQ,326,201905,3117,PRS
0442005.51,5412981.04,31,U,048.86707,0002.20920,KlP3gKtu4m5DfDwrKALtTQ,313,201307,3117,PRS
0442005.89,5410814.09,31,U,048.84758,0002.20951,3eOTApfi140u70oPy1F-dw,077,201905,2153,PRS
0442006.04,5410816.31,31,U,048.84760,0002.20951,v8SXwg38BRyWwRLVBgRdUQ,273,201405,2153,PRS
0442006.92,5410814.11,31,U,048.84758,0002.20952,GGmlVCx2BkKSdaWxQFQIKg,074,201208,2153,PRS
0442007.59,5410816.37,31,U,048.84760,0002.20953,nNnCyD_FVcRKRkcxQPD_8Q,264,201907,2153,PRS
0442008.12,5412751.99,31,U,048.86501,0002.20926,MZ82FKPwNjfClSucTTMNOw,395,201709,3019,PRS
0442009.14,5412751.74,31,U,048.86501,0002.20928,uEZoUq4bItlQDzJymEnDnA,399,201405,3019,PRS
0442009.29,5410815.13,31,U,048.84759,0002.20956,MaEsplhINyHdHnhIuB2ihQ,268,201308,2153,PRS
0442009.47,5412752.16,31,U,048.86501,0002.20928,T9R441FMwKDXZp4zNAQNRw,407,201805,3019,PRS
0442009.53,5412751.99,31,U,048.86501,0002.20928,Jm1iyI0gtUNxzvhe8VE1aw,394,202003,3019,PRS
0442009.67,5410813.58,31,U,048.84758,0002.20956,nMTg8zfMIu8gLaOu1DbsXA,076,201805,2153,PRS
0442009.74,5410815.78,31,U,048.84760,0002.20956,3cRaPgspiIk2CM8L9LC7Jg,258,201709,2153,PRS
0442009.82,5412751.92,31,U,048.86501,0002.20929,AuRXww-Odjikh666oWjDTw,402,201905,3019,PRS
0442010.05,5410815.75,31,U,048.84760,0002.20957,kK6Y2e8ftZdvl77ZROCXeA,268,201605,2153,PRS
0442010.26,5412751.94,31,U,048.86501,0002.20929,BLloLnCmPvKo1bVPJlmNlw,419,201307,3019,PRS
0442010.31,5412751.12,31,U,048.86500,0002.20929,sP3YqgrysNp9qUAg5KeNNw,410,200805,3019,PRS
0442010.32,5410813.49,31,U,048.84758,0002.20957,5KDe1i2j-Tbs9cT3o0M0Xg,075,200805,2153,PRS
0442010.52,5409490.10,31,U,048.83567,0002.20976,mwJuL5j67ZwXeewCsg0Dqw,355,200805,1611,PRS
0442010.67,5412134.68,31,U,048.85946,0002.20939,NVI_kg2_HEzO9utsvoKJgw,267,201905,2747,PRS
0442010.92,5412751.27,31,U,048.86501,0002.20930,RIQ0xqgKeh1f1c6VBM0EUw,409,201508,3019,PRS
0442011.23,5410815.94,31,U,048.84760,0002.20958,dbN5U_idm3QEXBXlbiFMyw,281,201508,2153,PRS
0442011.53,5412134.22,31,U,048.85946,0002.20940,l-myut6ajl_5-uzwk_ktiw,267,201805,2747,PRS
0442011.61,5412350.02,31,U,048.86140,0002.20937,Q3ozpv5NDetJBfPOt-rucg,069,201709,2842,PRS
0442012.00,5412750.98,31,U,048.86500,0002.20932,eYOqH01RapujUcTgi49LIA,414,201605,3019,PRS
0442012.04,5409491.34,31,U,048.83568,0002.20978,liNcjk8RGRZiTu5w4-ysDg,367,201907,1611,PRS
0442012.11,5409491.46,31,U,048.83568,0002.20978,D1CxD1mRdl-y4Wb1py-0GQ,353,201208,1611,PRS
0442012.44,5412137.09,31,U,048.85948,0002.20941,-ifrLZUBWjM-cYiEZ-7WVw,434,201508,2747,PRS
0442012.48,5412134.24,31,U,048.85946,0002.20941,at2HnvOKRzKmFZtwYUJ8Pg,267,201307,2747,PRS
0442012.54,5412348.11,31,U,048.86138,0002.20938,Abyp9D-c8dM0dVApcM9Pgw,076,201605,2842,PRS
0442012.68,5412347.69,31,U,048.86138,0002.20938,JA4hOfiIqln2Ut2cFqklsg,070,201307,2842,PRS
0442013.02,5412346.97,31,U,048.86137,0002.20939,EEX58civCGZ6H7lIoKUzUw,048,200805,2842,PRS
0442013.23,5412345.35,31,U,048.86136,0002.20939,HwwqgukoPtnTTnIR52uepQ,061,202003,2842,PRS
0442013.43,5412133.59,31,U,048.85945,0002.20942,h5PD6UGfozFsvN26qd16Pw,265,202003,2747,PRS
0442013.93,5412137.19,31,U,048.85948,0002.20943,qlKv0BUUvXl58LOUxCMv8w,435,201405,2747,PRS
0442014.25,5412343.20,31,U,048.86134,0002.20941,_fFAX1bXSFnuS-bqDlGbRA,074,201405,2842,PRS
0442014.41,5412136.74,31,U,048.85948,0002.20944,2zirq1ViJtW6N9qonxA2qA,430,201605,2747,PRS
0442014.97,5412136.69,31,U,048.85948,0002.20945,TjANVrvD-JAr5Wn12S1Y1g,437,201208,2747,PRS
0442015.06,5412342.16,31,U,048.86133,0002.20942,UYl8O6pTQoXKPvPilsNcCQ,053,201805,2842,PRS
0442015.43,5413448.39,31,U,048.87128,0002.20927,h_R-oIkkqOcYT-yGymesjg,290,201605,3324,PRS
0442016.15,5413447.16,31,U,048.87127,0002.20928,El2g2UAWJP13HlVQiPcoEQ,303,201307,3324,PRS
0442016.93,5416098.73,31,U,048.89512,0002.20891,Jw59MiFEyf_VG958qC9wZA,199,201105,4507,PRS
0442017.11,5412136.64,31,U,048.85948,0002.20947,8LCZ-BqUqzZWu0rE_EG1GQ,444,201105,2747,PRS
0442017.50,5413444.79,31,U,048.87125,0002.20929,oh5c_MwjVNMfwfGjxGUmFw,105,201709,3324,PRS
0442017.67,5412563.07,31,U,048.86331,0002.20942,xm3BQtDLz-fQ-e0gGAwoag,146,201805,2927,PRS
0442017.90,5413448.18,31,U,048.87128,0002.20930,mPfP-0GQTP85YceSObc3dw,282,201905,3324,PRS
0442018.02,5413448.71,31,U,048.87128,0002.20930,152whG8i6AcjK29pYqECxQ,284,201805,3324,PRS
0442018.20,5413448.92,31,U,048.87128,0002.20930,txiOru9H8EdYomh32pAHfA,109,200805,3324,PRS
0442018.22,5412562.85,31,U,048.86331,0002.20943,Tt2fFfwMkuJ2E77Z5Fe4yw,151,201605,2927,PRS
0442018.39,5416097.83,31,U,048.89511,0002.20893,bMwyQ0ppm3n548ukoX5Llg,189,201709,4507,PRS
0442018.67,5416101.68,31,U,048.89514,0002.20893,Hj6sPNxD5QwCpOHU9IdIoQ,352,201305,4507,PRS
0442018.73,5416096.78,31,U,048.89510,0002.20894,F-4yumuDvkEqfETXSb_V7g,192,202003,4507,PRS
0442018.76,5412561.82,31,U,048.86330,0002.20944,eTIBv9PobHzz80I8_mamlw,149,201307,2927,PRS
0442018.86,5412561.70,31,U,048.86330,0002.20944,k_ephDlt34nFPuh-piGKTQ,129,201208,2927,PRS
0442018.90,5412560.74,31,U,048.86329,0002.20944,LEY4C8h0mVdnCtZK5f7kGA,143,201905,2927,PRS
0442019.27,5412560.84,31,U,048.86329,0002.20944,m6-7l6kMWr02O2Ywh104nw,145,201508,2927,PRS
0442019.54,5412560.07,31,U,048.86329,0002.20945,tYpRcXd8L-AXVjlHbWlhBg,140,201405,2927,PRS
0442020.10,5416101.09,31,U,048.89514,0002.20895,DQZ4-d_AEZiSr0lxE7xoKQ,362,201805,4507,PRS
0442020.36,5416100.15,31,U,048.89513,0002.20896,OfgZyVDqYch8llhI7uJV6g,350,200806,4507,PRS
0442020.39,5416100.27,31,U,048.89513,0002.20896,jcaybLlTsP9mm0y2iI2lwg,365,201307,4507,PRS
0442020.40,5412560.48,31,U,048.86329,0002.20946,Y7PDYrQR3fmI0mXsFhxm8g,141,201709,2927,PRS
0442020.49,5414320.99,31,U,048.87913,0002.20921,Am5pnEXrM0zqozF5GVdPMA,311,200806,3731,PRS
0442020.98,5415252.81,31,U,048.88751,0002.20909,MIMk4OaB_0I4ImW6pVX4gQ,274,201805,4145,PRS
0442022.03,5414323.33,31,U,048.87915,0002.20923,RtRNKpEJxY6tzf7ykD71Yg,479,201906,3731,PRS
0442022.07,5414323.92,31,U,048.87915,0002.20923,k0fN-T8hqVXTklsaq3NN8A,476,202003,3731,PRS
0442022.58,5414323.14,31,U,048.87915,0002.20924,FDwV3dMnBXc_n7g-kacJEA,495,201304,3731,PRS
0442022.71,5414320.29,31,U,048.87912,0002.20924,sq_lggVi-GoQCq4wbvXSSA,294,201605,3731,PRS
0442022.77,5412563.25,31,U,048.86332,0002.20949,Q0Ww9_3K7o71JUFry8QSUg,316,200805,2927,PRS
0442022.83,5415254.70,31,U,048.88753,0002.20911,Hwd82FTbAwRA0niiF8ukuQ,254,201605,4145,PRS
0442023.15,5415254.92,31,U,048.88753,0002.20911,Uxm5htOEDvBntB45tDELNA,259,201905,4145,PRS
0442023.81,5415255.95,31,U,048.88754,0002.20912,HylLewxobBKslAT9UntbkQ,263,201709,4145,PRS
0442023.84,5414323.25,31,U,048.87915,0002.20926,CctRJ547u6G8eRF2C30fZw,467,201105,3731,PRS
0442024.33,5414322.82,31,U,048.87914,0002.20926,mymg6nD-4vAe_UxqyXuXAw,485,201805,3731,PRS
0442024.95,5415257.04,31,U,048.88755,0002.20914,GtCVArf0gCgQUaH5eflhsQ,451,201304,4145,PRS
0442025.07,5414322.24,31,U,048.87914,0002.20927,xltIkcpI2TP_vL-E9I-p8Q,468,201709,3731,PRS
0442026.07,5414322.05,31,U,048.87914,0002.20929,6_mfD-Eo-t3Ts70q_--g7g,469,201508,3731,PRS
0442029.08,5414801.68,31,U,048.88345,0002.20926,f8k-PZCzB8yKvtqJsiAVKw,385,201605,3939,PRS
0442029.78,5414801.66,31,U,048.88345,0002.20927,u77w8bJPi718Im2CVYIIMg,402,201805,3939,PRS
0442031.28,5414802.39,31,U,048.88346,0002.20929,ML8-_u6bPGIMmaHBj6gulQ,403,200807,3939,PRS
0442031.56,5414802.81,31,U,048.88346,0002.20929,yLdEbzONb2o5KiwZPquQLw,408,201905,3939,PRS
0442031.77,5414802.74,31,U,048.88346,0002.20930,SCnkgjuxG5aTS0xx_k_j-g,395,201308,3939,PRS
0442044.84,5411876.84,31,U,048.85714,0002.20989,ZIcxZJUySk9embZB4ENIzg,532,201405,2653,PRS
0442045.23,5411881.17,31,U,048.85718,0002.20989,foTaHTZLZ82k-lMxW8A6fw,539,201508,2653,PRS
0442045.74,5411879.77,31,U,048.85717,0002.20990,5IXi7H2EQY5TNgD-LXNZ-g,536,200805,2653,PRS
0442047.00,5411881.87,31,U,048.85719,0002.20992,AKdMGa6zJVcMWn_eYA83Vg,538,201710,2653,PRS
0442047.46,5411882.81,31,U,048.85720,0002.20992,QZV-aFMNXmzfvYCAaCPS5A,539,201208,2653,PRS
0442048.11,5411877.88,31,U,048.85715,0002.20993,qvq9J42NfcgOX3X-UUbsZA,363,201906,2653,PRS
0442049.98,5411881.32,31,U,048.85718,0002.20996,r5U2TCPr6WIYZz9OILvlOw,350,201605,2653,PRS
0442053.94,5416349.50,31,U,048.89738,0002.20938,hoeelNtLC5CR_nm_zeAQNA,300,201305,4596,PRS
0442055.66,5416350.63,31,U,048.89739,0002.20940,Z5pLrtgpNle_1JCcap83Bw,284,201605,4596,PRS
0442056.48,5416350.41,31,U,048.89738,0002.20941,bB24epit75X2crhoGI6FFw,303,201805,4596,PRS
0442057.07,5414580.18,31,U,048.88146,0002.20967,PZz9v4y_uUAlrCl3GiUABw,558,201905,3834,PRS
0442057.32,5414580.22,31,U,048.88146,0002.20968,7bWGKTUKIjielAzTWSpk-g,542,201709,3834,PRS
0442057.93,5414579.11,31,U,048.88145,0002.20969,XsfRPBl9zZY6hUWMtIt6mg,539,201805,3834,PRS
0442058.79,5414577.65,31,U,048.88144,0002.20970,HTOivG5dkNYwt2BCFy4FOA,531,200806,3834,PRS
0442059.13,5414577.11,31,U,048.88143,0002.20970,iK3qKyv-yNqkULGS9pRjNA,560,201308,3834,PRS
0442061.25,5417238.53,31,U,048.90537,0002.20935,u8mYlwA4GJZhi0Wxx-Ky_w,224,201905,4933,PRS
0442062.53,5416574.24,31,U,048.89940,0002.20947,GhJvbYqnF-_7NVkKTM8uSQ,273,201605,4675,PRS
0442063.02,5416571.80,31,U,048.89938,0002.20947,-vaYF56i2DBjpjM-7-NUjA,253,201805,4675,PRS
0442063.05,5416570.13,31,U,048.89936,0002.20947,O9Jx4D2X7_I6b9z_S7-65w,237,201508,4675,PRS
0442063.42,5416570.75,31,U,048.89937,0002.20948,JczJl1x91MTIuLtggPXb0g,232,201305,4675,PRS
0442063.65,5417235.53,31,U,048.90535,0002.20939,RNxCFusPH_3lUWZPnppziQ,197,201409,4933,PRS
0442063.81,5416573.31,31,U,048.89939,0002.20948,ZqHqFZdd2ccpkuQW80YbOw,592,201709,4675,PRS
0442063.86,5417235.45,31,U,048.90535,0002.20939,hIDYUl4TMQqKqtBMqe9hKA,214,202003,4933,PRS
0442064.57,5417236.12,31,U,048.90535,0002.20940,bkn7ek-N06OSFLGFwzEHVQ,204,201805,4933,PRS
0442064.64,5417236.95,31,U,048.90536,0002.20940,zt5u99jwMplTkrQPA38ZSw,219,201709,4933,PRS
0442065.09,5416806.13,31,U,048.90148,0002.20947,xmQPYMnp15oioCqZtD_GJA,173,201804,4754,PRS
0442065.64,5417237.70,31,U,048.90537,0002.20941,FLNKbIM1liUOTD3QlQctRA,195,201907,4933,PRS
0442066.02,5417232.69,31,U,048.90532,0002.20942,EStFn9DYpvxcV-TFg3tgmw,228,201710,4933,PRS
0442066.13,5417238.02,31,U,048.90537,0002.20942,Vmdnhlz3kFPKk-4lTEFarg,209,201101,4933,PRS
0442066.79,5417238.99,31,U,048.90538,0002.20943,6JoEM1SgHRKm-B8t_NA-Jg,211,201404,4933,PRS
0442067.40,5415427.69,31,U,048.88909,0002.20969,6Tgfi32AtA69o_OaFE3tBA,643,200806,4244,PRS
0442068.05,5415888.38,31,U,048.89323,0002.20964,gVWWDtxjXxuQ5nZn7hdL_g,550,201304,4423,PRS
0442068.12,5415426.60,31,U,048.88908,0002.20970,gi78vCM5pkS8DutTNAwOzQ,635,201605,4244,PRS
0442068.34,5415423.69,31,U,048.88905,0002.20971,j1fNalUaARgpZohVGuRbPA,464,201805,4244,PRS
0442068.40,5415429.02,31,U,048.88910,0002.20971,xbizzadz4R1S7em5xo6VYQ,649,201709,4244,PRS
0442068.86,5415424.29,31,U,048.88906,0002.20971,m9yjZjxySa5xhywF38qB6g,471,201906,4244,PRS
0442069.54,5415887.99,31,U,048.89323,0002.20966,5Swq14PAbnBbQ8UqCn2aQg,545,201605,4423,PRS
0442069.60,5416806.53,31,U,048.90149,0002.20953,v2YRe1i4LmDpWxGS_73kuQ,363,201906,4754,PRS
0442071.92,5415890.33,31,U,048.89325,0002.20969,k9PLHF4r-aL9msiTjrrFZw,556,201905,4423,PRS
0442082.94,5407016.88,31,U,048.81343,0002.21110,RbwtZCCjKYj1HuZ2d9Ns8A,380,200805,677,PRS
0442084.38,5409665.11,31,U,048.83725,0002.21074,li7zwpLuLTUSTJTpgpMN2w,360,201208,1702,PRS
0442084.55,5407013.73,31,U,048.81340,0002.21112,DXqNpy-2WEsNtruKh9hujg,343,201606,677,PRS
0442086.13,5409665.04,31,U,048.83725,0002.21077,iSe0FRfebuGUgeUnIm3c7Q,169,201907,1702,PRS
0442086.28,5409663.85,31,U,048.83724,0002.21077,VhY_3zlk-u1qNEhHmn3GBQ,176,201806,1702,PRS
0442100.43,5417018.25,31,U,048.90340,0002.20992,WYuvdBPujYbOUaqM8h2ukw,110,201709,4843,PRS
0442100.90,5417018.86,31,U,048.90340,0002.20993,2UVx1FVcAFq1hOhpKb683A,104,201604,4843,PRS
0442101.77,5417015.95,31,U,048.90338,0002.20994,SMwvRHir0YNd1k0_ZiY0IA,123,201305,4843,PRS
0442101.96,5406786.19,31,U,048.81136,0002.21139,xlBkrveKSVhKOupAChp7GQ,172,201105,591,PRS
0442102.47,5406785.75,31,U,048.81135,0002.21139,ejf0OHxHi3_5n8yZwmyrjg,160,201606,591,PRS
0442102.48,5406784.79,31,U,048.81135,0002.21139,tSaRAjJP9KctFPAGM_K-Ag,149,200805,591,PRS
0442104.03,5406783.92,31,U,048.81134,0002.21142,9RA1j_RmgF9v5Kmsg3XFTw,141,201806,591,PRS
0442113.14,5407227.99,31,U,048.81533,0002.21148,vQ6gqMltMyqqYsuyFz60ZA,412,201606,781,PRS
0442114.83,5407228.84,31,U,048.81534,0002.21150,S4Eebo733-HNZNdGiYCdtQ,428,201709,781,PRS
0442114.91,5407691.07,31,U,048.81950,0002.21144,1FXPlg6yPsYOwYJ6bDJUUQ,275,201606,985,PRS
0442115.09,5409431.40,31,U,048.83515,0002.21119,bhgmb1Mt0_l37W44DR0QUA,502,201208,1612,PRS
0442115.11,5409432.33,31,U,048.83516,0002.21119,5ogbsGgzcUKGBh2Bh-cA5w,510,201907,1612,PRS
0442115.41,5407691.38,31,U,048.81950,0002.21144,CKC-g1JmENDInm9EH98iaw,279,200805,985,PRS
0442115.51,5409431.95,31,U,048.83516,0002.21120,_D__aoTbdXrjmtXTfSBMiA,524,201806,1612,PRS
0442115.62,5407691.48,31,U,048.81950,0002.21145,vmKk_u_kz4-LHuCS_Bms-Q,100,201207,985,PRS
0442115.64,5409432.06,31,U,048.83516,0002.21120,jDr0ZYmaD_5o_p4xorMkCg,528,201608,1612,PRS
0442115.86,5407691.25,31,U,048.81950,0002.21145,yA9xqOxn5UW6CrQHKjocMg,276,201507,985,PRS
0442116.12,5407229.55,31,U,048.81535,0002.21152,3EXycRqC-H55m3LQvwIR4Q,432,201806,781,PRS
0442116.79,5409429.41,31,U,048.83514,0002.21122,WrRf2QHgG1GA4PDIpUPp-A,526,201709,1612,PRS
0442117.01,5407229.95,31,U,048.81535,0002.21153,2DP-NbiRbhb2XRrmcemnXA,425,201507,781,PRS
0442118.19,5407691.18,31,U,048.81950,0002.21148,oJ5-AUNbVfMp0eXnyDPi9w,278,201806,985,PRS
0442118.65,5407691.47,31,U,048.81950,0002.21149,hE_e4nMp-_QWpOPESMzIdg,304,201907,985,PRS
0442119.13,5410564.02,31,U,048.84534,0002.21109,Tki-xuUNjtIxe96Wr7karQ,354,201605,2052,PRS
0442119.26,5410565.29,31,U,048.84535,0002.21109,M5ETqVfX0kveoOn3mkxjWg,374,201208,2052,PRS
0442119.32,5410567.24,31,U,048.84537,0002.21109,SHm3CEGs-XLlQJlW72G1uA,347,201907,2052,PRS
0442119.45,5410566.96,31,U,048.84537,0002.21109,_P7-zxqAmGBtniHCY0_ZhQ,367,200805,2052,PRS
0442119.49,5410568.44,31,U,048.84538,0002.21109,Lb1mpA357ymBnR6m8sRWNg,348,201910,2052,PRS
0442119.52,5410568.03,31,U,048.84538,0002.21109,SGsUwTz1uGcQhIwJfWpkzQ,358,201405,2052,PRS
0442119.54,5410569.56,31,U,048.84539,0002.21109,gmVWYCHNkP_g9R4C2-YarQ,364,201805,2052,PRS
0442120.07,5410570.09,31,U,048.84540,0002.21110,Eg4jET2QOsiMjbdRqRWm0A,364,201508,2052,PRS
0442121.91,5410343.46,31,U,048.84336,0002.21116,FDypyvdW-1fdXrgkTdWtXA,377,201605,1956,PRS
0442121.97,5410339.77,31,U,048.84333,0002.21116,4SrtGOKT_F_YkpwPBFMRdg,352,201905,1956,PRS
0442122.00,5410339.09,31,U,048.84332,0002.21116,9xRRgmCpmHdxT8PwlW5X9Q,375,201208,1956,PRS
0442122.00,5410339.15,31,U,048.84332,0002.21116,pUrQqAJc11BrmU7uh2S6Bw,357,201805,1956,PRS
0442122.00,5410339.39,31,U,048.84332,0002.21116,wvOMITsQfDOWsfh6m3DhrQ,352,201709,1956,PRS
0442122.15,5410340.26,31,U,048.84333,0002.21116,4NYpNwdSOM9ePP4Fh0Jz8Q,350,201910,1956,PRS
0442122.31,5410339.63,31,U,048.84332,0002.21116,lO1_RJVfFHy7Uejxx9M5Eg,351,200805,1956,PRS
