UTM1,UTM2,UTMzone,category,lat,lon,panoid,numeric,yearMonth,place_id,city
0442846.88,4632058.15,16,T,041.83835,-087.68836,pas8_BgBHA8FcqTya9QWGw,061,201810,1,Chicago
0442846.88,4636555.23,16,T,041.87885,-087.68880,r6X8z-6cqkgPcUZpRLhuvA,145,201908,3160,Chicago
0442847.37,4633171.10,16,T,041.84837,-087.68846,HXxIVhvjBruzRtCTXl2RMg,022,201907,716,Chicago
0442847.58,4636551.54,16,T,041.87882,-087.68879,3LSNZOJAbCoqxOofZNyHxA,146,201708,3160,Chicago
0442847.76,4636552.98,16,T,041.87883,-087.68879,o9EUytWR6JHSeSxSt_Picw,147,200708,3160,Chicago
0442848.04,4636555.99,16,T,041.87886,-087.68878,PpeK7BiSY-Jaei3sg67o1w,150,201609,3160,Chicago
0442848.35,4633171.83,16,T,041.84838,-087.68845,LDZc36B9SpurvrJwIHiQlw,017,201506,716,Chicago
0442848.85,4633168.00,16,T,041.84835,-087.68845,24RK7eySFaO4X647USFFyQ,196,200709,716,Chicago
0442849.01,4633167.99,16,T,041.84834,-087.68844,Mp5xUqExfMOX8TTgcYjXzA,201,201106,716,Chicago
0442851.71,4634993.67,16,T,041.86479,-087.68859,Ec2Vv-PUfg9QivfUx77iZw,162,201806,2054,Chicago
0442851.86,4634994.88,16,T,041.86480,-087.68859,qwwPNR8smmr2D75euzNnOQ,187,201105,2054,Chicago
0442851.86,4636108.85,16,T,041.87483,-087.68869,SDKee3BzQ3Gkt-3kL8MJiw,116,201907,2844,Chicago
0442852.13,4636106.60,16,T,041.87481,-087.68869,RhJg1Upqm_OwFlkaa_x40Q,119,201805,2844,Chicago
0442852.16,4636110.86,16,T,041.87485,-087.68869,YOgNwPZXF2abhmjZ8iNr_Q,135,201808,2844,Chicago
0442852.18,4636108.24,16,T,041.87483,-087.68869,5nEqyYqNl8Nt86irLgajlw,289,201507,2844,Chicago
0442852.19,4634991.63,16,T,041.86477,-087.68858,4jkAHS-ZfsJdL4adfxz_qw,179,201907,2054,Chicago
0442852.20,4634996.59,16,T,041.86481,-087.68858,N4IOPJ3Mx-NMoIRoHyyXtA,170,200709,2054,Chicago
0442852.23,4634993.28,16,T,041.86478,-087.68858,IJUSoOm0kBqPImOkhBH-0Q,177,201208,2054,Chicago
0442852.38,4636106.70,16,T,041.87481,-087.68869,oZnAauEcigODwpfpeVYO8g,132,201407,2844,Chicago
0442852.44,4634991.88,16,T,041.86477,-087.68858,4x5mj03DHt4ZwJldqqJinA,184,201510,2054,Chicago
0442852.58,4634993.40,16,T,041.86479,-087.68858,I8lHqUSE-EQNfGTLUttT7A,183,201407,2054,Chicago
0442853.15,4636107.65,16,T,041.87482,-087.68868,NuSQS7vGNF-sytezOrCbUQ,131,201105,2844,Chicago
0442853.15,4636108.07,16,T,041.87482,-087.68868,DiYVC8IOyAHVN65Xlzg6mQ,303,201410,2844,Chicago
0442853.75,4634988.36,16,T,041.86474,-087.68856,-fDiaQytk2fvsya-RN5NeA,177,201607,2054,Chicago
0442854.99,4634885.32,16,T,041.86381,-087.68854,UVCJS_L1ypXVE6a0WzpPGA,313,201506,1971,Chicago
0442855.01,4635886.16,16,T,041.87283,-087.68863,X42seqoSrO4Yl-6WY8Vbww,136,201507,2687,Chicago
0442855.08,4635887.46,16,T,041.87284,-087.68863,gPPwxu_D2otTWy1pyp4Y8w,140,201105,2687,Chicago
0442855.17,4634885.36,16,T,041.86381,-087.68854,pJFkDrVuyNBbq0Edo7Uqpg,315,201208,1971,Chicago
0442855.35,4634885.40,16,T,041.86381,-087.68853,Mv87um_m6HTdOQraZciUZQ,307,201810,1971,Chicago
0442855.49,4635664.28,16,T,041.87083,-087.68861,v8phgq6Co5MSN6bINVy_6A,213,201208,2527,Chicago
0442855.57,4635885.06,16,T,041.87282,-087.68863,_ij2xjuM7c_vuy3jZ5RO7Q,148,201510,2687,Chicago
0442855.60,4635885.92,16,T,041.87282,-087.68863,zX_m6BOvne9EtY7VIdL_mA,141,201907,2687,Chicago
0442855.61,4635885.07,16,T,041.87282,-087.68863,elih8flYnrq5RIW7bPvIBw,147,201808,2687,Chicago
0442855.74,4635885.32,16,T,041.87282,-087.68862,nadDYY5mxikl9CaxZgvZ_w,135,201407,2687,Chicago
0442855.77,4634889.10,16,T,041.86385,-087.68853,lC16pcMBq-bHpVOynhLH7w,324,200905,1971,Chicago
0442856.04,4635772.76,16,T,041.87180,-087.68861,TQquv18_VucWeYNbGcdivA,293,201105,2607,Chicago
0442856.10,4635885.76,16,T,041.87282,-087.68862,8tMVemBNsX7gpjIsqTTxDA,132,201805,2687,Chicago
0442856.20,4635772.81,16,T,041.87181,-087.68861,jbsrghv0wWIHghu05AWQ6Q,284,201907,2607,Chicago
0442856.34,4635665.20,16,T,041.87084,-087.68860,KrFURBB6gCVg_PHQoBYWAQ,039,201105,2527,Chicago
0442856.84,4635776.16,16,T,041.87184,-087.68860,DjhqDAlsBErPi1hRsYj9ZA,286,201808,2607,Chicago
0442856.96,4635662.04,16,T,041.87081,-087.68859,YLIRWlkyMeUIY8t_Hd6ARg,050,201507,2527,Chicago
0442856.99,4635772.13,16,T,041.87180,-087.68860,LASRxZYD8fWJAMA8OoM_0A,296,201610,2607,Chicago
0442857.02,4635660.37,16,T,041.87079,-087.68859,7-8MhUuzg9nPBeMSupNlkw,057,201407,2527,Chicago
0442857.31,4635771.78,16,T,041.87180,-087.68860,Zxg7QzItCjNrw5JT63JYug,288,201407,2607,Chicago
0442857.37,4635662.37,16,T,041.87081,-087.68858,TZDm1WdlfIlM_en9aBYb8Q,038,201610,2527,Chicago
0442857.43,4635663.36,16,T,041.87082,-087.68858,G8kCZGGmj3BzoO8LfP845A,049,201805,2527,Chicago
0442857.46,4635663.86,16,T,041.87082,-087.68858,whub4u9p7ITgMCmxEAeIKA,211,201708,2527,Chicago
0442857.48,4635663.26,16,T,041.87082,-087.68858,RWOXj672maD_WsHltMzjdA,053,201510,2527,Chicago
0442857.55,4635775.03,16,T,041.87183,-087.68859,rSmyCqWjY_AN7ZYQxUrVTw,292,201805,2607,Chicago
0442857.66,4635662.83,16,T,041.87081,-087.68858,n9YSJpPi9NvtZPdU8kCA1A,056,201907,2527,Chicago
0442858.73,4635447.30,16,T,041.86887,-087.68855,4a6L9B-gETwi1jnAiawHkg,190,201105,2370,Chicago
0442859.04,4634886.68,16,T,041.86382,-087.68849,KAPRuo0xeCRSY8iGLsNXSg,318,201806,1971,Chicago
0442859.36,4634886.79,16,T,041.86383,-087.68848,TOAPMixxwt7wmbTsNY1R0A,323,201908,1971,Chicago
0442859.41,4635439.97,16,T,041.86881,-087.68854,oGe_Xb_tl5sml1VhAWJcjw,201,201209,2370,Chicago
0442859.67,4635446.96,16,T,041.86887,-087.68854,4Tvqs0GB_U6eUpzu10U7sg,015,201407,2370,Chicago
0442859.87,4635331.84,16,T,041.86783,-087.68852,T_66itsVldRUE62GdiXH3A,041,200709,2294,Chicago
0442860.12,4635439.37,16,T,041.86880,-087.68853,3-em3maJxDhRVNq4nFez5w,018,201810,2370,Chicago
0442860.36,4635438.91,16,T,041.86880,-087.68853,62m8gUZRTIt_xFkxfR2a2Q,022,201806,2370,Chicago
0442860.40,4635331.89,16,T,041.86783,-087.68852,f0AWD6XxaEcBTN3fz2PgMw,024,201409,2294,Chicago
0442860.49,4635329.91,16,T,041.86782,-087.68851,BcJ4c9wyCY3bie-5hnGrTQ,038,201610,2294,Chicago
0442860.74,4635228.73,16,T,041.86691,-087.68850,bzdwLrniw5VvJIaUmnf_dw,225,201105,2216,Chicago
0442860.77,4635335.24,16,T,041.86786,-087.68851,0FiIy-6AlkKzzcSomSIDcg,024,201105,2294,Chicago
0442860.87,4635336.43,16,T,041.86788,-087.68851,RBRxjAYrhkPhDn7Rn57bGQ,196,201507,2294,Chicago
0442861.31,4635224.07,16,T,041.86686,-087.68849,xRauuabKHimmACF7e0CfMA,228,201209,2216,Chicago
0442861.41,4635327.84,16,T,041.86780,-087.68850,sF23z7-rr-7AWU-0Ihi-Zw,220,201510,2294,Chicago
0442861.68,4635443.33,16,T,041.86884,-087.68851,YpmWCNmK--B5cgBxlGmJww,016,201907,2370,Chicago
0442861.77,4635329.69,16,T,041.86781,-087.68850,QJKtBLJOShXfuDQvpvq65w,205,201810,2294,Chicago
0442861.93,4635328.51,16,T,041.86780,-087.68850,5BCahs21uuKVxYhbIb8J1w,032,201209,2294,Chicago
0442861.94,4635332.00,16,T,041.86784,-087.68850,SPGZeNp58oOkKwCXO-bh_A,202,201907,2294,Chicago
0442862.18,4635226.37,16,T,041.86688,-087.68848,phwfAGshQbHrEQ_ruWaGag,211,201610,2216,Chicago
0442862.64,4636003.44,16,T,041.87388,-087.68855,05flt48pnQJYvnZQA590lA,158,201407,2765,Chicago
0442862.68,4636003.56,16,T,041.87388,-087.68855,YTb1bMFiyuqeMD8dDCLxYw,152,201507,2765,Chicago
0442863.05,4635328.78,16,T,041.86781,-087.68848,FmQ9nl42r0UI3Fa8NOsGow,206,201806,2294,Chicago
0442863.49,4635226.31,16,T,041.86688,-087.68847,wRs_gl-JUxcQPNN0fcEz9Q,041,201907,2216,Chicago
0442863.88,4635223.70,16,T,041.86686,-087.68846,d7inV4n9DSm5FCXxiRkHaA,033,201806,2216,Chicago
0442863.99,4636003.79,16,T,041.87389,-087.68854,c6D6UlZletLN9Jvi3j_73Q,154,201805,2765,Chicago
0442864.05,4635229.23,16,T,041.86691,-087.68846,1eZn3eUAIWnolXn0Tkhpfw,050,201810,2216,Chicago
0442864.15,4635229.41,16,T,041.86691,-087.68846,mHOSo8Nev9ApUJZNX9JI2g,049,201510,2216,Chicago
0442864.76,4636212.64,16,T,041.87577,-087.68855,ZGYyOS6gLOckk2-vd1i42Q,344,201805,2923,Chicago
0442864.86,4636000.53,16,T,041.87386,-087.68853,uuUDAxDHLs9q-NIz84CEnw,337,201610,2765,Chicago
0442864.96,4635229.34,16,T,041.86691,-087.68845,8AtkcTvmZwEQkEroll7CNw,040,201407,2216,Chicago
0442865.25,4636000.01,16,T,041.87385,-087.68852,bPq4LifY6Nl53mNgkyb_Tw,340,201810,2765,Chicago
0442865.50,4636213.09,16,T,041.87577,-087.68854,QpPra5s1OMW8jTc2-Xg6SA,004,201210,2923,Chicago
0442865.60,4636212.98,16,T,041.87577,-087.68854,pSVGnPKrV5z3YqBt77utFg,352,201110,2923,Chicago
0442865.64,4636000.43,16,T,041.87386,-087.68852,y8bi2jJk7aDbLy6NrL7eYQ,336,200708,2765,Chicago
0442865.98,4636216.95,16,T,041.87581,-087.68853,gaY6UUZ1O0koTi3Vc1Fa5w,356,201908,2923,Chicago
0442867.36,4636004.78,16,T,041.87390,-087.68850,kTZrDRbZO8k-lF7mNs2zxg,153,201410,2765,Chicago
0442867.51,4636003.08,16,T,041.87388,-087.68849,B95fkq5geFPW2at7LoosYg,151,201907,2765,Chicago
0442867.82,4636003.17,16,T,041.87388,-087.68849,6UY4sYa8IQRl8KKTmN1t3w,160,201105,2765,Chicago
0442868.30,4636003.13,16,T,041.87388,-087.68848,9iBG5OtDihYHiQA05A1u_g,152,201708,2765,Chicago
0442868.37,4636213.21,16,T,041.87577,-087.68850,q82_Ubef0LecEOOKB53c2g,357,201707,2923,Chicago
0442868.38,4636218.20,16,T,041.87582,-087.68850,npt52fIe0wFE2VEPCJBwuQ,007,200809,2923,Chicago
0442868.77,4636218.52,16,T,041.87582,-087.68850,sgkV611b9oF-uCjGnijRuQ,347,201807,2923,Chicago
0442869.09,4636213.13,16,T,041.87577,-087.68850,56LDMZlkPHXCoQPRtjrQ9Q,002,201510,2923,Chicago
0442869.13,4636213.09,16,T,041.87577,-087.68850,NDaUBKBceckzcwECCCAQEw,349,201810,2923,Chicago
0442869.28,4636217.43,16,T,041.87581,-087.68849,NNebSFTBNIbUu1VDSxUBGg,355,201410,2923,Chicago
0442869.29,4636213.30,16,T,041.87577,-087.68849,wuvRANnsPjc-Svpkh6K6CA,354,201607,2923,Chicago
0442869.31,4637104.62,16,T,041.88380,-087.68858,Amohei_aoWRmknu5OLkGmw,303,201808,3555,Chicago
0442869.38,4637105.30,16,T,041.88381,-087.68858,Z1JZHmr8Y5njgPiyKNx84A,126,201510,3555,Chicago
0442869.52,4637106.22,16,T,041.88381,-087.68858,Rr50ZZj1lrPzUM-UzxjRsQ,125,201105,3555,Chicago
0442869.53,4636000.76,16,T,041.87386,-087.68847,rYyOsfbNRkh4SUz_9y7lZg,340,201209,2765,Chicago
0442870.34,4636996.43,16,T,041.88283,-087.68856,I7UpxnYPh9PjTu0FnfwZ3g,129,201410,3475,Chicago
0442870.51,4637106.51,16,T,041.88382,-087.68856,AVcgUjS5YG-1U91JzxXCfA,146,201810,3555,Chicago
0442870.61,4636993.90,16,T,041.88280,-087.68855,gVoSqJm_I1biU80qpkL1cQ,124,201105,3475,Chicago
0442870.61,4637109.65,16,T,041.88385,-087.68856,MLS0OI0p54iR1HZPTTxiWQ,145,201609,3555,Chicago
0442870.81,4637108.20,16,T,041.88383,-087.68856,afXH9JgHhpLcIUMMW5sO5A,144,201507,3555,Chicago
0442870.87,4636887.43,16,T,041.88184,-087.68854,OSu7yZssy0YtC_RJ--29Cw,230,201908,3397,Chicago
0442870.91,4636996.29,16,T,041.88283,-087.68855,JLfUQ98uLuw6f68gy6zP5w,129,201609,3475,Chicago
0442870.92,4636995.19,16,T,041.88282,-087.68855,WnC3hHPvP3WXYTI6r_mA4w,116,201805,3475,Chicago
0442870.96,4636995.82,16,T,041.88282,-087.68855,9UM0TD5qDrOAoN5vn8BKkw,119,201407,3475,Chicago
0442871.02,4637108.83,16,T,041.88384,-087.68856,8IH5XVL9VNqcLR42Tmvi6w,336,200805,3555,Chicago
0442871.50,4636997.24,16,T,041.88283,-087.68854,A-AiNYuougJ0KMp3r6RVzA,123,201810,3475,Chicago
0442871.89,4636995.11,16,T,041.88281,-087.68854,sD2kH65SlkIcKf7aH_MutQ,116,200805,3475,Chicago
0442871.91,4637109.97,16,T,041.88385,-087.68855,kyzuEVfNxcAfM3Pm4WOXWA,162,201410,3555,Chicago
0442871.96,4636994.61,16,T,041.88281,-087.68854,A1TwSAFvvQJNM99mHxHMjA,120,201510,3475,Chicago
0442872.16,4636885.89,16,T,041.88183,-087.68852,0aNP2W9DqY3_qOWVf4r4Ag,224,201609,3397,Chicago
0442872.33,4636886.81,16,T,041.88184,-087.68852,cG8lj1Loy7MTkEwAZjrSzw,242,201810,3397,Chicago
0442872.35,4636003.66,16,T,041.87389,-087.68844,MkmHTtgjPYOrHOQCh3Cmjg,150,201808,2765,Chicago
0442872.52,4636886.63,16,T,041.88184,-087.68852,KqiWw-mw-_u5VHp5Je4uLg,219,201410,3397,Chicago
0442872.75,4636995.12,16,T,041.88281,-087.68853,ZQ9NbbVwNssQl4n8EXJzng,127,201908,3475,Chicago
0442873.01,4636886.57,16,T,041.88184,-087.68851,aBRkHjvrYGKullvQ4ZSAqQ,223,201407,3397,Chicago
0442873.28,4636995.90,16,T,041.88282,-087.68852,lfzVQlRvXU_uXIqT8772Zg,300,201507,3475,Chicago
0442873.60,4637109.37,16,T,041.88384,-087.68853,FgzJapxmx4mUvSTZJiuX5g,329,201805,3555,Chicago
0442874.61,4636888.41,16,T,041.88185,-087.68849,tCM4bJuaFxIlV8nTzds1DA,047,201507,3397,Chicago
0442874.86,4637418.53,16,T,041.88663,-087.68854,EK4RqPNEGR3JEjUhHX3VFA,127,201507,3792,Chicago
0442876.58,4637418.09,16,T,041.88662,-087.68852,_fpxdk0Vr1t3kwpTMIByYQ,120,201609,3792,Chicago
0442876.80,4637419.23,16,T,041.88663,-087.68852,wqEPR8BRlzCMWXLJaei8IQ,119,201707,3792,Chicago
0442877.14,4637418.64,16,T,041.88663,-087.68852,_s4VHxSc5WLE394q06iioA,123,201808,3792,Chicago
0442877.33,4637419.28,16,T,041.88664,-087.68851,j7Lzcpk1Em084n5YB8ohcQ,125,200710,3792,Chicago
0442877.53,4637419.76,16,T,041.88664,-087.68851,ppvdwOD014i6tPyIFppOMA,124,201410,3792,Chicago
0442878.01,4637192.20,16,T,041.88459,-087.68848,TQdOSA1AlOK07nQKcElNBA,128,201908,3634,Chicago
0442878.16,4637190.99,16,T,041.88458,-087.68848,IszuercEEVSzBQDU4aWTfQ,119,201510,3634,Chicago
0442878.20,4637191.55,16,T,041.88458,-087.68848,8XVdl65inLQWhgl9VpiONw,117,201407,3634,Chicago
0442878.58,4637415.21,16,T,041.88660,-087.68850,6MlLAgTU4GTwrJJYuHkL3Q,301,201805,3792,Chicago
0442879.11,4637417.16,16,T,041.88662,-087.68849,81axApbula7ddVx3H6110g,298,201908,3792,Chicago
0442879.19,4637189.86,16,T,041.88457,-087.68847,6djjW4VWKFxzwyz_N5PXxw,141,201609,3634,Chicago
0442879.79,4637188.28,16,T,041.88455,-087.68846,YMgwdGuGUPHin4yVH5qfoQ,304,201808,3634,Chicago
0442879.86,4637187.83,16,T,041.88455,-087.68846,MyY4qt6ng3k7lx6sXV9Qkw,301,201709,3634,Chicago
0442879.86,4637418.66,16,T,041.88663,-087.68848,h5iyqAUcqLOKhOhag1xV6w,122,201105,3792,Chicago
0442880.04,4638326.64,16,T,041.89481,-087.68857,w5dwH77vDo18Sg-_eV8Vyw,080,201808,4424,Chicago
0442880.25,4638327.09,16,T,041.89481,-087.68857,rAKeFFMepR3Ey-ahMRguOw,077,201510,4424,Chicago
0442880.75,4637189.69,16,T,041.88457,-087.68845,8Of3ryLw7f-pHpk4HVZjVw,135,200904,3634,Chicago
0442881.12,4638326.69,16,T,041.89481,-087.68856,5Aj06R3pqoaFnvFj1Fzu0w,062,201608,4424,Chicago
0442881.28,4637188.47,16,T,041.88456,-087.68844,RhfE2h9c0bz42bk3OHcQHQ,307,201507,3634,Chicago
0442881.57,4638326.90,16,T,041.89481,-087.68855,k48x2IfUEgVX2W6i33nn3w,086,201908,4424,Chicago
0442881.64,4638326.51,16,T,041.89481,-087.68855,9H9qSGRpWLx0E5EmT_ahiQ,069,201507,4424,Chicago
0442881.83,4638326.76,16,T,041.89481,-087.68855,E7EPPjJBrbrL0jYLs3YLEQ,064,201407,4424,Chicago
0442881.86,4638326.73,16,T,041.89481,-087.68855,LijrdLEqK8g4-oEjfZvQvw,071,201105,4424,Chicago
0442882.23,4637191.52,16,T,041.88458,-087.68843,X1sQZpUGIFdlNLhxqC3CQg,122,201710,3634,Chicago
0442882.33,4637417.89,16,T,041.88662,-087.68845,MVXpvZtu55TW8XGjSJ5idA,123,201510,3792,Chicago
0442882.45,4638326.61,16,T,041.89481,-087.68854,H8E-g9U10MkT_sQWBnICnQ,071,200708,4424,Chicago
0442882.90,4637414.72,16,T,041.88659,-087.68845,leRg-7ejyMbxDZAOKQk0mA,296,201407,3792,Chicago
0442883.18,4638326.44,16,T,041.89481,-087.68853,mOWa0fw-1ljf6cT-PfeoqA,082,201805,4424,Chicago
0442883.97,4638227.11,16,T,041.89391,-087.68851,fVF1u9c7LGpgshHXduRc5Q,109,201808,4345,Chicago
0442884.02,4638126.03,16,T,041.89300,-087.68850,OwO5j26kpdH-8SQtM2H2CQ,017,200904,4266,Chicago
0442884.24,4638126.52,16,T,041.89301,-087.68850,YlKQt4Ut5zAY0ULNmdhGyw,013,201105,4266,Chicago
0442884.67,4638125.37,16,T,041.89299,-087.68849,9fvRGjGyppbE39MXnwgMEA,003,201808,4266,Chicago
0442885.23,4638125.80,16,T,041.89300,-087.68849,sP-bP-RuTJZiwprua7vOqA,009,201407,4266,Chicago
