UTM1,UTM2,UTMzone,category,lat,lon,panoid,numeric,yearMonth,place_id,city
0439389.87,4473717.98,30,T,040.41187,-003.71436,LnENmEOg5z3t59A0xqv9zg,006,201206,1044,Madrid
0439390.50,4472978.36,30,T,040.40521,-003.71428,lmBmZI8QkCqMAyMFQbhygg,100,201402,638,Madrid
0439390.88,4475521.87,30,T,040.42812,-003.71452,mYTlL6dAo1nd28Vf6iOdtg,031,201310,1972,Madrid
0439391.06,4472977.84,30,T,040.40520,-003.71427,55eVu4Z3WVzIY1EzDUPQbg,101,201709,638,Madrid
0439391.21,4472978.55,30,T,040.40521,-003.71427,L9klblG6cttlU-ZFanAaWA,092,201905,638,Madrid
0439391.67,4475520.42,30,T,040.42811,-003.71451,D5hvLEWvCgPqsV_g8EE84A,049,201606,1972,Madrid
0439392.26,4475518.93,30,T,040.42809,-003.71450,tUGDIljBIkYD1hi8pj_t_w,052,201810,1972,Madrid
0439392.39,4474078.83,30,T,040.41512,-003.71436,K3IBhBPSq0d-e2qXPW0h4A,103,201808,1218,Madrid
0439392.45,4475518.57,30,T,040.42809,-003.71450,Glgrf_HlEQjVSIIPwMgV1A,026,201905,1972,Madrid
0439392.48,4472977.83,30,T,040.40520,-003.71426,dHhJcBJETbD10j4a0ewZ9g,093,201504,638,Madrid
0439392.58,4475518.24,30,T,040.42809,-003.71450,RrbKQwWiSAS3FkZSGFmmBg,042,201404,1972,Madrid
0439392.63,4475518.46,30,T,040.42809,-003.71450,CIngPZ8xLAEdCxJ3mU_ZKg,052,201507,1972,Madrid
0439393.38,4475517.51,30,T,040.42808,-003.71449,F2D5ksTWpbC0Hn0XNJqydg,034,200805,1972,Madrid
0439393.58,4475516.97,30,T,040.42808,-003.71449,Li_XrWSE9EyPpfOEiCo_ew,030,201506,1972,Madrid
0439394.83,4475514.93,30,T,040.42806,-003.71447,-P8FeKwZJ8MuP-vGS58DSA,039,201807,1972,Madrid
0439395.73,4474749.03,30,T,040.42116,-003.71439,0GfoJbjbwQij6-nvDOZKFQ,296,201402,1566,Madrid
0439396.79,4473397.86,30,T,040.40899,-003.71425,Mjs4iWb9L5INlO1WFBG4HA,335,201805,870,Madrid
0439397.03,4474752.75,30,T,040.42119,-003.71437,qB4OWva--FUkNp8IDuSd_w,295,201105,1566,Madrid
0439397.29,4474969.16,30,T,040.42314,-003.71439,myqJmMsAqMKcTSdktlPkZw,144,201310,1682,Madrid
0439397.35,4474974.46,30,T,040.42319,-003.71439,cN3HDty-8NHxsxhDjzf5wQ,148,201606,1682,Madrid
0439397.85,4473398.31,30,T,040.40899,-003.71423,YOhhp0ps-nzf1EDVxrhNzA,330,201605,870,Madrid
0439398.25,4474973.07,30,T,040.42318,-003.71438,8BnnNkam_oQVtyPlUKRFwQ,144,201807,1682,Madrid
0439398.32,4473398.66,30,T,040.40899,-003.71423,h0_wNlWkUyQy5AaRpDkCgw,329,201403,870,Madrid
0439398.37,4474751.29,30,T,040.42118,-003.71436,h-7FdZh0-NJEibmU7oRo5Q,288,201309,1566,Madrid
0439398.39,4473650.51,30,T,040.41126,-003.71425,wr_8hAtc4TRd2bHDbQQ4Pg,022,201205,986,Madrid
0439398.70,4474751.88,30,T,040.42119,-003.71435,1Gk5wIBbvdymWqpZ7fbDyA,288,201404,1566,Madrid
0439398.70,4474971.43,30,T,040.42316,-003.71437,sb0VlAAs95d7InN8RoG00g,149,201908,1682,Madrid
0439398.82,4474972.09,30,T,040.42317,-003.71437,I1Sxod478cDtWZr-fjOtug,128,201206,1682,Madrid
0439398.86,4474969.26,30,T,040.42314,-003.71437,yfKmjb9czG7g4LpN9K7eGw,137,201805,1682,Madrid
0439398.96,4473648.98,30,T,040.41125,-003.71424,w57SyhM-ZFkSvaQykIarLQ,016,201605,986,Madrid
0439398.97,4474967.85,30,T,040.42313,-003.71437,3heEpADJVtZRqFVKRbxB3Q,153,201706,1682,Madrid
0439399.02,4474751.35,30,T,040.42118,-003.71435,Tvk3LoXW6EbAz0_6zg-9OQ,292,201807,1566,Madrid
0439399.04,4474971.93,30,T,040.42317,-003.71437,Cmxgjye0PrHXdRqIgG5PAQ,130,201404,1682,Madrid
0439399.35,4474751.61,30,T,040.42118,-003.71434,IBlNb_pvKZaVor42ovL4lQ,299,201908,1566,Madrid
0439399.36,4474969.39,30,T,040.42314,-003.71437,4wdjrFUFUqWSL2sIAOPN6Q,157,201505,1682,Madrid
0439399.47,4474969.87,30,T,040.42315,-003.71436,JGmkpA2go7fHt7Q78kINZQ,145,200805,1682,Madrid
0439399.54,4474970.29,30,T,040.42315,-003.71436,ZxtgKoPflPMnnmG6MwWH-Q,141,201905,1682,Madrid
0439399.61,4473648.14,30,T,040.41124,-003.71424,X_8d53K1Xo1NwyW2ET35Hw,012,201310,986,Madrid
0439399.74,4474970.73,30,T,040.42316,-003.71436,YSCVQly5r6KjDieNp5Rd_g,135,200808,1682,Madrid
0439399.82,4473647.50,30,T,040.41124,-003.71423,YWutUjFGdyewisnkUgQvig,023,201908,986,Madrid
0439399.99,4473399.63,30,T,040.40900,-003.71421,P8UifVUuzGBTIJtLMv9gMQ,328,200805,870,Madrid
0439400.37,4473399.81,30,T,040.40901,-003.71420,r79u6Jfux5kfQDNRMsxBeA,326,201310,870,Madrid
0439400.50,4472794.83,30,T,040.40356,-003.71414,q9tY-3P4mjam9N-Pp7h0jA,158,201709,522,Madrid
0439400.54,4474970.31,30,T,040.42315,-003.71435,wU30c-CVJrCrQM698Sau-w,147,201402,1682,Madrid
0439400.58,4472796.46,30,T,040.40357,-003.71414,-nQxv4pVzWIiO9O0XMWsnQ,166,201310,522,Madrid
0439400.65,4473645.96,30,T,040.41122,-003.71422,3ja4lqDrWbz6XFJiXF1_BA,011,201403,986,Madrid
0439400.85,4473400.12,30,T,040.40901,-003.71420,aDvxYg-8QYtdnOJJcIEVFw,330,201908,870,Madrid
0439400.95,4473400.29,30,T,040.40901,-003.71420,lxVU7LVQamdPqKmsN2HapA,329,201205,870,Madrid
0439401.16,4473644.80,30,T,040.41121,-003.71422,G5v92mBLkn2YLbi79atFig,024,201709,986,Madrid
0439401.18,4472796.56,30,T,040.40357,-003.71414,euJ9NJi-yuMhungP-mUokw,158,201808,522,Madrid
0439401.25,4473644.71,30,T,040.41121,-003.71422,9y9y_qrGhnHZuXghPEtxtQ,025,201104,986,Madrid
0439401.28,4473644.36,30,T,040.41121,-003.71422,UWjg_Mwa2jlvPD4AEnrttg,005,200805,986,Madrid
0439401.66,4473643.47,30,T,040.41120,-003.71421,fW6-YI2Xte2PWjkqGpcfww,009,201506,986,Madrid
0439401.80,4472795.54,30,T,040.40356,-003.71413,E2lpDnk1izBfkPI7UAExRQ,165,200805,522,Madrid
0439401.91,4473400.66,30,T,040.40901,-003.71419,xu68xvgqzdfpfLvOBy-D5g,325,201709,870,Madrid
0439403.54,4472794.13,30,T,040.40355,-003.71411,dRVi4RynRSt6_5kaGWznBw,166,201905,522,Madrid
0439403.56,4472795.12,30,T,040.40356,-003.71411,M3JxNw9arcjIadO4mK6Y0Q,159,201605,522,Madrid
0439404.44,4473402.13,30,T,040.40903,-003.71416,Oi9dv6V755-F7v6hIMhBmg,329,201506,870,Madrid
0439405.00,4472795.08,30,T,040.40356,-003.71409,oSeTKGCyMCXrIv2ThqbGTA,170,201402,522,Madrid
0439406.83,4472794.50,30,T,040.40355,-003.71407,Oef9Kx3QyyXqEDZPHkldTg,150,201506,522,Madrid
0439407.04,4475082.72,30,T,040.42417,-003.71429,WT2IyK-hlW807MgtCn65MQ,299,201402,1740,Madrid
0439407.15,4475082.33,30,T,040.42416,-003.71428,ODbYmudPMLCc1g5V3PJGpQ,289,201807,1740,Madrid
0439407.35,4475082.48,30,T,040.42416,-003.71428,b3JZbsdYKnQKDMimbmCFUg,292,201404,1740,Madrid
0439407.61,4475081.98,30,T,040.42416,-003.71428,1MwO-GISh9WEru_IX1KOKg,288,201506,1740,Madrid
0439407.74,4475081.45,30,T,040.42415,-003.71428,LQIY7GuLRiZjcQfmGLGavQ,289,201606,1740,Madrid
0439408.81,4475079.82,30,T,040.42414,-003.71426,UNeD2kygaekm-5GqFodULw,298,200805,1740,Madrid
0439408.86,4475078.63,30,T,040.42413,-003.71426,HB2WHtfViNSNFDB0rGSVnQ,300,201206,1740,Madrid
0439408.89,4475079.78,30,T,040.42414,-003.71426,3Xc3WEYlOnPtR7gsEROIwA,286,201706,1740,Madrid
0439409.13,4475079.30,30,T,040.42414,-003.71426,7ib8v8JIMQMonOEkXk9wrw,295,201905,1740,Madrid
0439409.46,4475079.15,30,T,040.42413,-003.71426,pklm12YPQuibWyeyp9RKGA,285,201310,1740,Madrid
0439411.68,4475200.90,30,T,040.42523,-003.71424,x4NRS8YQyMc1rU-G92FhmQ,139,201310,1798,Madrid
0439412.27,4475200.61,30,T,040.42523,-003.71424,Oito0RBzjofzs-6J5ZHAmw,160,201402,1798,Madrid
0439412.80,4475199.65,30,T,040.42522,-003.71423,S7rk5S7Vpg4PQRYq_5h7vg,148,201905,1798,Madrid
0439412.84,4475199.48,30,T,040.42522,-003.71423,TXjc-9TIiWoQNdWnGwTYCA,152,201505,1798,Madrid
0439412.95,4475199.38,30,T,040.42522,-003.71423,RtlSSERsoFbDTcUEcvgW3w,149,201807,1798,Madrid
0439412.99,4475199.51,30,T,040.42522,-003.71423,izRUwN5Yad8vmIhaJbPE9Q,160,201604,1798,Madrid
0439413.53,4475198.75,30,T,040.42521,-003.71422,5AenOARx7_b9_XtNkHvVoQ,155,200805,1798,Madrid
0439413.62,4475198.28,30,T,040.42521,-003.71422,rM7Pj0upQ6NaDk4RxCJsKA,154,201706,1798,Madrid
0439413.84,4475197.84,30,T,040.42520,-003.71422,FEogo73SC2lvbPNyEID4Qg,147,201404,1798,Madrid
0439418.64,4475312.84,30,T,040.42624,-003.71417,aZ8s3QULi71SO3_8Cm6A_A,295,201807,1856,Madrid
0439419.52,4475311.64,30,T,040.42623,-003.71416,bqF4N4ifWWK7ZEOSuMYUHg,302,201905,1856,Madrid
0439420.64,4475309.14,30,T,040.42621,-003.71415,nMSq9gU_5EDM1nyA4AizYQ,304,201604,1856,Madrid
0439420.71,4475309.37,30,T,040.42621,-003.71415,VIzTQmBbDhsAgG43kiM_bw,292,201404,1856,Madrid
0439420.72,4475309.33,30,T,040.42621,-003.71415,fB6BTQY2mdUDXMsNRTcvdQ,291,200805,1856,Madrid
0439420.88,4475309.95,30,T,040.42621,-003.71414,7INhhmUST7M3YaSnrFwbQQ,298,201706,1856,Madrid
0439421.06,4475309.12,30,T,040.42621,-003.71414,L0WjFeTTxQcriRFDqFh86Q,308,201506,1856,Madrid
0439421.17,4475310.85,30,T,040.42622,-003.71414,foQm8wDFhFdBbEFFSdQODQ,312,201402,1856,Madrid
0439444.26,4471862.64,30,T,040.39516,-003.71354,wrv6I5dyhy1NU6cAxzc4Pw,031,201402,59,Madrid
0439444.30,4471860.97,30,T,040.39515,-003.71354,9AU8wTMMXPQXforzmJZHHQ,030,201905,59,Madrid
0439444.45,4471860.52,30,T,040.39514,-003.71354,kskzS2S2ijOSnWimRxHYFw,034,201706,59,Madrid
0439444.46,4471860.38,30,T,040.39514,-003.71354,aJbJGU7bb_UbENXIwmUFEw,034,200806,59,Madrid
0439444.63,4471859.70,30,T,040.39513,-003.71354,iiHwmAOBaiKK0Y4tkBElMA,032,201506,59,Madrid
0439444.64,4471862.10,30,T,040.39516,-003.71354,ldyYI9-uS9qJVO08I2i8CA,034,201807,59,Madrid
0439444.67,4471859.57,30,T,040.39513,-003.71354,8Q12tdfXtKAoJAFYeBKqKg,032,201604,59,Madrid
0439444.68,4471860.57,30,T,040.39514,-003.71354,LN6QjeKp23S1Owfwne52Jg,034,201205,59,Madrid
0439459.55,4471975.43,30,T,040.39618,-003.71337,0F7uFlbYhL_Bt0OfkkW2oQ,007,201205,117,Madrid
0439459.71,4472746.60,30,T,040.40313,-003.71344,1r08r03N8bKsWrsYkfu1Zw,015,201709,523,Madrid
0439459.89,4472746.50,30,T,040.40312,-003.71344,jeBhlgv2-3ZZ1KQrUXICpg,009,201705,523,Madrid
0439459.97,4472746.13,30,T,040.40312,-003.71344,ifI7IKVppXlfgiWhtN1Zjw,016,201805,523,Madrid
0439459.98,4472746.40,30,T,040.40312,-003.71344,BhppO645P1IVC5BgYWVskQ,010,201205,523,Madrid
0439460.01,4471975.40,30,T,040.39618,-003.71337,x6JU9u9v6I56ylQlHq5UeA,340,201706,117,Madrid
0439460.28,4472744.28,30,T,040.40310,-003.71344,tPTQGEUoRItUustFxr7J2Q,009,201808,523,Madrid
0439461.22,4472748.13,30,T,040.40314,-003.71342,l145PJ4rq2xu9a6xWoK-9Q,011,201104,523,Madrid
0439461.23,4471974.53,30,T,040.39617,-003.71335,4BTxZdEE4R8QGYkcBZfUCw,352,201905,117,Madrid
0439461.31,4471974.44,30,T,040.39617,-003.71335,oRatF-VDdAGUmJ4UqEC-5w,338,201402,117,Madrid
0439461.40,4471974.23,30,T,040.39617,-003.71335,nVIk5BRgy4xU9j1Qu6H4EA,005,201807,117,Madrid
0439461.59,4471973.97,30,T,040.39617,-003.71335,5o_6l_VLFVV80YKMrQnvYw,340,201504,117,Madrid
0439461.71,4472748.80,30,T,040.40315,-003.71342,r4Mbre-ygsTZZ8m89K0H1g,012,201604,523,Madrid
0439461.95,4472750.95,30,T,040.40316,-003.71342,Z1rJwDqKw43GfIy4dIenww,015,201310,523,Madrid
0439462.31,4472952.02,30,T,040.40498,-003.71343,rirBvRo0Wk3JPECw0sS4bg,075,201605,639,Madrid
0439462.57,4471973.72,30,T,040.39616,-003.71334,tWIyN07jcVT2CimEERKdjw,350,201605,117,Madrid
0439462.81,4472746.14,30,T,040.40312,-003.71341,b7osxakXhap_F1U2HmZ5zw,021,201504,523,Madrid
0439462.93,4472952.18,30,T,040.40498,-003.71342,NpQhwHcsuc5AFS5pgf4POg,071,201808,639,Madrid
0439463.00,4472745.43,30,T,040.40311,-003.71340,2tVbfrB5_6sfvOujMDkTMQ,015,200805,523,Madrid
0439463.22,4472951.89,30,T,040.40497,-003.71342,HU5ofKaZBPM2sV0iFpntBg,070,201709,639,Madrid
0439463.44,4471973.07,30,T,040.39616,-003.71333,W6w2L3SOMGH_zHKg0l7atQ,355,201310,117,Madrid
0439463.60,4472748.68,30,T,040.40314,-003.71340,H2I3X_rVs-0azk8m9-fNYA,015,201402,523,Madrid
0439463.67,4472746.53,30,T,040.40312,-003.71340,vhef8AhXqdyOf1_By3MEEA,018,201905,523,Madrid
0439463.68,4473525.77,30,T,040.41014,-003.71347,JpGyGJamHREJ-1ePYGmbQA,202,201506,929,Madrid
0439464.33,4473523.72,30,T,040.41013,-003.71346,3b23sD58oU0boM7rr1vZKQ,209,201605,929,Madrid
0439464.55,4473523.63,30,T,040.41013,-003.71346,IT9WYsYFkuJdtqwS5umUBQ,209,201709,929,Madrid
0439464.62,4472952.28,30,T,040.40498,-003.71340,6yZXxUu96npdrQsRZgeOgg,082,200807,639,Madrid
0439464.70,4472952.36,30,T,040.40498,-003.71340,MzJQrrNmjg8jOKcTNj5zug,087,200805,639,Madrid
0439464.90,4473522.60,30,T,040.41012,-003.71346,xMU4_PofZu6lEjM96GwR0A,196,201908,929,Madrid
0439464.91,4472950.48,30,T,040.40496,-003.71340,KH03-O9-HgpfXW4giNApxQ,072,201402,639,Madrid
0439465.12,4473522.64,30,T,040.41012,-003.71345,izLpuQYQDhhAg1cYC3Vslw,204,201403,929,Madrid
0439465.15,4473522.73,30,T,040.41012,-003.71345,1z5S3yk-4a5XCVaZ3nXRkQ,198,201808,929,Madrid
0439465.51,4473521.94,30,T,040.41011,-003.71345,qjbiYedRCKAalPE-MPr28w,202,201310,929,Madrid
0439465.98,4472950.50,30,T,040.40496,-003.71339,mz3JLDj62fiOzKFeuovwNQ,085,201905,639,Madrid
0439466.20,4472950.77,30,T,040.40496,-003.71339,YMRbXEWjJ1VCOKAsU2t23g,085,201310,639,Madrid
0439466.36,4472950.78,30,T,040.40497,-003.71338,nXvxpkRwvEglmq5j7dte1g,082,201504,639,Madrid
0439466.47,4473520.20,30,T,040.41009,-003.71344,451ySFyAorNibjs2tF0EjQ,213,200805,929,Madrid
0439466.52,4473414.26,30,T,040.40914,-003.71343,Xyr2XdLLTsqAGjBvIky4BA,336,201905,871,Madrid
0439466.54,4473414.92,30,T,040.40915,-003.71343,Wo20M2KJhL1MeWkkjrjlYA,327,201310,871,Madrid
0439466.87,4473413.31,30,T,040.40913,-003.71342,CE70Uy9P6_hIG2B-GOis7Q,327,201505,871,Madrid
0439468.11,4473409.98,30,T,040.40910,-003.71341,T_oASZXSvBmqp2-V9rlgQA,326,201709,871,Madrid
0439468.13,4473418.00,30,T,040.40917,-003.71341,r2N3SaaQkSe4PJ6UQdw6LA,333,200808,871,Madrid
0439468.71,4473409.78,30,T,040.40910,-003.71340,LMh5lsVkyqE3ewYAxqyaDw,337,201805,871,Madrid
0439469.97,4473414.32,30,T,040.40914,-003.71339,P5r3nopWeLLAjxoYg7vIdA,337,201908,871,Madrid
