UTM1,UTM2,UTMzone,category,lat,lon,panoid,numeric,yearMonth,place_id,city
0324057.13,4689854.89,19,T,042.34106,-071.13585,MB_adT9D8hxxnv7Cnb0S3w,086,201807,2223,Boston
0324057.30,4689854.42,19,T,042.34106,-071.13585,uKYgegCCJjv4CZM1W1CP-w,086,201707,2223,Boston
0324057.95,4689853.61,19,T,042.34105,-071.13584,ROcgItordGW_vP85S5PfXw,090,201908,2223,Boston
0324058.29,4689853.38,19,T,042.34105,-071.13584,IYwfw5nQUm_BCp9hZPNJJw,074,201810,2223,Boston
0324058.77,4689851.62,19,T,042.34103,-071.13583,cGxCTPC4nxoc2V_wtj-MTg,077,201107,2223,Boston
0324060.13,4689850.26,19,T,042.34102,-071.13582,nPJP8W-c2lBn4rL3zAV23g,079,200709,2223,Boston
0324060.32,4689850.29,19,T,042.34102,-071.13581,16YqHkv_cdbCVF_1HZS2RQ,090,200908,2223,Boston
0324062.84,4690068.35,19,T,042.34298,-071.13585,gL-ab8jgsi6ENCBPeBWp6A,112,201810,2457,Boston
0324063.00,4690071.46,19,T,042.34301,-071.13585,xv81zTZN_2zKhiJJagPcRg,296,201107,2457,Boston
0324063.47,4690069.41,19,T,042.34299,-071.13584,pKe0v89VWP3a7mF7GtO1Jw,130,201805,2457,Boston
0324064.19,4690400.93,19,T,042.34598,-071.13593,LTA1NVzUDzHLE5D0W_RUyw,132,201308,2808,Boston
0324064.63,4690067.97,19,T,042.34298,-071.13583,_B6oDeoSo7YZ15EMaD9c_Q,106,201808,2457,Boston
0324064.69,4690400.87,19,T,042.34598,-071.13593,9HPSyR6Vp3Ip7OaSjGfRWA,128,201605,2808,Boston
0324065.25,4690070.89,19,T,042.34301,-071.13582,BYCd1HPMawRexjWXuSuwqQ,297,200709,2457,Boston
0324065.70,4690200.48,19,T,042.34417,-071.13585,NOQQWD0myQFY-8nfotLmEw,065,201808,2574,Boston
0324065.79,4690402.36,19,T,042.34599,-071.13592,qPF9c46a55N551Z8aBn2bA,152,201807,2808,Boston
0324065.85,4690070.98,19,T,042.34301,-071.13581,PCOuSc_jNzoDcT704TPHoQ,301,201308,2457,Boston
0324065.94,4690402.78,19,T,042.34599,-071.13591,MCDYAVjwxqcjbdqpzurDzg,129,201410,2808,Boston
0324065.98,4690402.36,19,T,042.34599,-071.13591,vuEHQZH5ndHNAhDm_847ig,149,202011,2808,Boston
0324066.02,4690068.71,19,T,042.34299,-071.13581,t_-wdtrD3yz7--gjQeMBVA,121,201605,2457,Boston
0324066.15,4690068.61,19,T,042.34299,-071.13581,saHmgM1Zki_pAT4qgbbNZg,110,200908,2457,Boston
0324066.49,4690070.97,19,T,042.34301,-071.13581,q01kXV2n2ZWLzTL_AEpbNw,306,201909,2457,Boston
0324066.61,4690202.47,19,T,042.34419,-071.13584,E5_6nBTYbfYJKPQH8zWbQQ,071,201810,2574,Boston
0324066.84,4690403.28,19,T,042.34600,-071.13590,vsfXIJyihIeNWILKBWLrUA,127,201107,2808,Boston
0324067.02,4690400.11,19,T,042.34597,-071.13590,IX4SM7hXq7ENBDjY2tUmGQ,304,200908,2808,Boston
0324067.12,4690404.47,19,T,042.34601,-071.13590,xYbu1zcrAQqX5Oe8hOHgCg,143,201908,2808,Boston
0324067.81,4690401.62,19,T,042.34598,-071.13589,Uu0gkhVlVpInIn2KI3vkmA,315,201805,2808,Boston
0324067.94,4690401.59,19,T,042.34598,-071.13589,GdUNxhErD49QLssKg62H2Q,322,200709,2808,Boston
0324068.51,4690198.42,19,T,042.34416,-071.13582,YGcWR3xRBe8QA17Hmq_4aA,244,201909,2574,Boston
0324068.59,4690068.93,19,T,042.34299,-071.13578,8fs0etiaMCYBOqaUdWSgJA,126,201707,2457,Boston
0324069.35,4690197.49,19,T,042.34415,-071.13581,pdpLRClJGzaY-7spqgmpBQ,246,200908,2574,Boston
0324069.43,4690198.76,19,T,042.34416,-071.13581,A3nU1mxYgcY2tPXvcIFg0A,054,201308,2574,Boston
0324069.56,4690198.04,19,T,042.34415,-071.13581,1CuSQ1cLY1nxPGoooAspIQ,056,200709,2574,Boston
0324069.64,4690962.11,19,T,042.35103,-071.13604,TSnYdGEAi_Hx_T7yRrxb9g,173,201308,3393,Boston
0324069.72,4690404.16,19,T,042.34601,-071.13587,fMA4Vy_7fmmPLdU_uNvdJg,305,201810,2808,Boston
0324070.20,4690962.04,19,T,042.35103,-071.13603,NGa5kRGliHRFnxc0E1czSw,180,201107,3393,Boston
0324070.42,4690956.44,19,T,042.35098,-071.13603,d5yekkHaKoOIKovPs5WYCA,355,201805,3393,Boston
0324070.51,4690960.39,19,T,042.35101,-071.13603,IoDB4UAHI4Xf3OyenklGtQ,005,202011,3393,Boston
0324070.53,4690962.29,19,T,042.35103,-071.13603,rnqanFYaviZH5F_BBVEdvg,184,201810,3393,Boston
0324070.59,4690196.89,19,T,042.34414,-071.13579,6Osjv1ScAvMiJZCrJQnUug,063,201107,2574,Boston
0324070.74,4690197.33,19,T,042.34415,-071.13579,ho_oTmIehidnEn9Ft7Q1gA,234,201111,2574,Boston
0324070.75,4690962.45,19,T,042.35103,-071.13603,6x44YDHy3KTVieRUhzoKow,351,201111,3393,Boston
0324070.76,4690959.92,19,T,042.35101,-071.13603,iqM6Mh62DXKTvAkwb5U5Og,346,201807,3393,Boston
0324070.82,4690962.89,19,T,042.35104,-071.13603,RMbH7vFWkIWuNrhOnBl7Xg,006,201707,3393,Boston
0324070.88,4690958.85,19,T,042.35100,-071.13602,bsntMu_6cL8er_PZ9vDyzQ,356,201909,3393,Boston
0324071.68,4690196.11,19,T,042.34414,-071.13578,nrnYCyYWIt4FDOLFJznndA,067,201605,2574,Boston
0324071.88,4690326.03,19,T,042.34530,-071.13582,2lwUY8kd5E1pO83XGzPhzQ,054,200709,2691,Boston
0324071.89,4690326.68,19,T,042.34531,-071.13582,9U6zrneiBg9naEI04ah_HA,053,201107,2691,Boston
0324071.96,4690960.77,19,T,042.35102,-071.13601,nBYg2Y5Vru40y2cAviSJpQ,358,200709,3393,Boston
0324072.22,4690961.52,19,T,042.35102,-071.13601,wl9D2vGf0qfy94IFJZIy8g,354,201604,3393,Boston
0324072.27,4690197.43,19,T,042.34415,-071.13577,Op96Q32ZvnxMpKVL2vOnMA,062,201805,2574,Boston
0324072.58,4690326.53,19,T,042.34531,-071.13581,mMm4lpuYqdvXHOjaX4Jvrw,225,201908,2691,Boston
0324072.62,4690963.55,19,T,042.35104,-071.13600,TEERI_xPsU-A8iINV4AV3Q,352,200908,3393,Boston
0324072.98,4690327.93,19,T,042.34532,-071.13581,FOy1073DkKH8ckeFyP6-Dw,229,200908,2691,Boston
0324073.08,4690623.16,19,T,042.34798,-071.13589,mrX_dquXJkVk2YqhvUpcsg,132,201707,3042,Boston
0324073.19,4690325.49,19,T,042.34530,-071.13580,cd9vTllaRsp3NMxvi8URcg,055,201308,2691,Boston
0324073.20,4690621.76,19,T,042.34797,-071.13589,PdUOrxL1R1rM24pamf0HfA,128,201604,3042,Boston
0324073.28,4690735.92,19,T,042.34899,-071.13593,mDK0JtKvCowIXcsXlUTTOA,133,201107,3159,Boston
0324073.48,4690736.70,19,T,042.34900,-071.13592,jhCwNtEBicwZEL7Jt5ZEcQ,112,201707,3159,Boston
0324073.50,4690736.31,19,T,042.34900,-071.13592,1BFJ8un0fONzN6gc9IdhQQ,111,200709,3159,Boston
0324075.44,4690736.91,19,T,042.34900,-071.13590,R30QCgwsnS5-9nmvz1g_5g,117,201308,3159,Boston
0324075.90,4690618.55,19,T,042.34794,-071.13586,uR7AG8noJ3FS8cP3YT2Z0A,213,201410,3042,Boston
0324075.91,4690622.86,19,T,042.34798,-071.13586,d25LbQpVR3LxUgHh0hxLHw,137,200709,3042,Boston
0324075.99,4690324.13,19,T,042.34529,-071.13577,ROGIi_NRSvp7ImDVmSpjog,052,201605,2691,Boston
0324076.07,4690623.94,19,T,042.34799,-071.13586,7I8EAqRcydLLZrHHyWyBVw,141,201111,3042,Boston
0324076.15,4690855.67,19,T,042.35007,-071.13593,35TA2ghUAGVaxwUwWDa0xQ,093,201805,3276,Boston
0324076.41,4690737.12,19,T,042.34901,-071.13589,IRLBhp3wsu2b_Hky4kfp_w,119,201805,3159,Boston
0324076.45,4690324.34,19,T,042.34529,-071.13576,dYa9cT1NB2qog0sIu1nfcw,235,201808,2691,Boston
0324076.46,4690855.10,19,T,042.35007,-071.13592,s_SjdzJGbaj1DaQFsJdrXw,076,201111,3276,Boston
0324076.47,4690856.06,19,T,042.35008,-071.13592,7brWXCIrN_iYN3hyDdseww,080,201604,3276,Boston
0324076.59,4690618.88,19,T,042.34794,-071.13585,DSPOOX5oPLz3OCNo-P_7kg,182,201809,3042,Boston
0324076.64,4690854.24,19,T,042.35006,-071.13592,IumN2NMEXdIu8wjKbkVJYQ,091,201410,3276,Boston
0324076.66,4687730.66,19,T,042.32195,-071.13497,uedlapt_0QPML8z751Y5UQ,113,201107,1,Boston
0324076.78,4687733.71,19,T,042.32198,-071.13497,CcBICBTunghgXZ0JqboJ-Q,300,201805,1,Boston
0324076.84,4690326.42,19,T,042.34531,-071.13576,nJ-eT8F9tOlKhvUh93JeLQ,230,201805,2691,Boston
0324077.00,4690737.13,19,T,042.34901,-071.13588,f514U9njE3l_ODyCzmCYOA,122,200908,3159,Boston
0324077.17,4690855.34,19,T,042.35007,-071.13592,yej8N1gfBjAGBj_P5xH5jg,250,201107,3276,Boston
0324077.28,4690621.95,19,T,042.34797,-071.13584,0jL7uMhZga3-BsGz0LymHw,192,202011,3042,Boston
0324077.45,4690620.65,19,T,042.34796,-071.13584,0_qedw2CsOiBKIsXRI5bWw,173,201107,3042,Boston
0324077.74,4690856.07,19,T,042.35008,-071.13591,ea6AUaYWGCjE72CIxl6-NQ,267,200709,3276,Boston
0324077.77,4690855.14,19,T,042.35007,-071.13591,VCzJQxTNye9yNPSI3Dj0xg,082,201808,3276,Boston
0324077.88,4690736.97,19,T,042.34900,-071.13587,c49h0dVPpeDr8tDJoPJhfw,126,202011,3159,Boston
0324077.98,4690854.04,19,T,042.35006,-071.13591,PBEUtIUOOGesltuqBS69SA,082,201308,3276,Boston
0324078.22,4687733.73,19,T,042.32198,-071.13495,eYkMn6uBJbM9aBsRThK1Nw,292,201907,1,Boston
0324078.22,4690619.93,19,T,042.34795,-071.13583,S7fzmBvMvvXN8VAiHtgfEA,170,201308,3042,Boston
0324078.32,4690853.52,19,T,042.35005,-071.13590,OGHm6JW92yX7r59mPLUY9g,262,200908,3276,Boston
0324078.96,4687730.48,19,T,042.32195,-071.13494,k6Bs7PgCwPKNLkiPKyBx3A,119,200709,1,Boston
0324079.56,4690621.58,19,T,042.34797,-071.13582,zt4WSWNqp2TSuytrKbquMg,175,200908,3042,Boston
0324079.68,4687730.67,19,T,042.32195,-071.13493,x50_aUS05JCGELREPG3KIg,107,201806,1,Boston
0324079.69,4687730.89,19,T,042.32195,-071.13493,p64JjSyoRAyJhFvKGelq2g,113,201707,1,Boston
0324079.85,4690624.72,19,T,042.34799,-071.13581,xXuPKZHUVhSykLIIIy1CNA,132,201805,3042,Boston
0324080.02,4690739.27,19,T,042.34903,-071.13585,bVF-wOfQ8eaTywHPSLoH9g,138,201808,3159,Boston
0324080.12,4687733.57,19,T,042.32197,-071.13493,WonpPcyrFdsGW6UmwGl7LQ,289,201507,1,Boston
0324080.92,4687730.37,19,T,042.32195,-071.13492,9hAYfiMofQaiikDWXQ4FiQ,110,201807,1,Boston
0324081.35,4690624.01,19,T,042.34799,-071.13579,xJok-ND2QqmxVMvKM-fUfA,144,201909,3042,Boston
0324081.90,4690738.54,19,T,042.34902,-071.13582,ZDyhQxse6LN97TxOUMFzEw,131,201604,3159,Boston
0324085.77,4688445.87,19,T,042.32839,-071.13508,I_Ze7YIdiWabprmmwL2MKg,065,201107,703,Boston
0324085.81,4688448.77,19,T,042.32841,-071.13508,CNqHL96c8tqLTmhCQ7VrlQ,064,200709,703,Boston
0324086.38,4688446.13,19,T,042.32839,-071.13507,VXVcdXF1FnFUxymB7IdqkA,070,201707,703,Boston
0324086.85,4688446.03,19,T,042.32839,-071.13506,-XanE49522RiefP0mR4Ypg,060,200909,703,Boston
0324087.45,4688446.76,19,T,042.32840,-071.13506,DGjw0iQqJujhsJDQj6h-Yw,068,201909,703,Boston
0324087.83,4688446.94,19,T,042.32840,-071.13505,YaGGFetiZQ87y6CbgsTDBQ,063,201309,703,Boston
0324089.69,4688447.23,19,T,042.32840,-071.13503,0FHXVTgB0ZadMiCavmQ-yw,065,201805,703,Boston
0324091.80,4688447.34,19,T,042.32840,-071.13500,1Oc1w3UUfrnDa_gLm_1JCg,070,201810,703,Boston
0324096.97,4692051.75,19,T,042.36084,-071.13604,0q2AxRKkkzQdFRZCSNzw_g,140,201805,4566,Boston
0324098.63,4691177.53,19,T,042.35297,-071.13575,DbYuWxduy9PIzq4uCSv7Cg,345,200908,3627,Boston
0324098.83,4691176.88,19,T,042.35297,-071.13575,yyGAG1SgmrGnsXlvwSlduQ,339,200709,3627,Boston
0324098.92,4691178.50,19,T,042.35298,-071.13575,VYfkuVxedoUi9XpoOiGPXA,353,201808,3627,Boston
0324099.09,4691179.38,19,T,042.35299,-071.13575,oI7T_3hmxbiqdnPVbKYIzQ,357,201107,3627,Boston
0324099.20,4691180.62,19,T,042.35300,-071.13575,RgQoFCtTGCqJHJ18Kgy-wQ,355,201909,3627,Boston
0324099.21,4692050.78,19,T,042.36083,-071.13601,KGTSJZLaseygi30Gfwc2Ag,147,201410,4566,Boston
0324099.31,4691180.49,19,T,042.35300,-071.13575,cIGSfhPfCYKSyGtaqJNJ5w,351,201604,3627,Boston
0324099.44,4691179.38,19,T,042.35299,-071.13574,Rrx_A_6d_buJZQItpq8Aeg,344,201805,3627,Boston
0324099.55,4691179.33,19,T,042.35299,-071.13574,cMo6qu2Uqjxy1HbdHBY0UQ,339,201308,3627,Boston
0324099.63,4692051.15,19,T,042.36084,-071.13601,TUuxzuzKvxmZ_sI1AEEQXQ,150,200708,4566,Boston
0324099.77,4692051.51,19,T,042.36084,-071.13601,rKSMy2vRsZaBjw4Bw9VpjQ,147,201707,4566,Boston
0324099.97,4692050.90,19,T,042.36083,-071.13600,Q4pnTrk5x4buWepBmda82Q,144,200908,4566,Boston
0324100.16,4692051.03,19,T,042.36084,-071.13600,ys_evM0_xr2AljawEuQZEg,144,201810,4566,Boston
0324100.27,4692050.71,19,T,042.36083,-071.13600,7_U4fmuFmMbwaz1NvAzf6g,135,201808,4566,Boston
0324100.74,4692050.51,19,T,042.36083,-071.13599,8N9UYsg8rDmSTgT_6H2XWg,141,201308,4566,Boston
0324101.11,4692050.85,19,T,042.36083,-071.13599,F7I23cXKfgX86M5ZqbQroQ,144,201108,4566,Boston
0324107.70,4691956.43,19,T,042.35999,-071.13588,RAyMIKWEu44mVsWr98QIQQ,337,201308,4444,Boston
0324108.16,4691958.58,19,T,042.36001,-071.13588,j0BsQFVaqM2In6U_duiyfg,205,201108,4444,Boston
0324108.51,4691954.97,19,T,042.35997,-071.13587,hP1BNLbYJeyby2rzmCk3vA,169,201410,4444,Boston
0324109.71,4691958.75,19,T,042.36001,-071.13586,a_13d_FFq6KDjLbhePxxeQ,027,201805,4444,Boston
0324109.98,4691958.09,19,T,042.36000,-071.13585,ag6isecjyP4FlcW3W0JByw,035,200708,4444,Boston
0324111.20,4691958.00,19,T,042.36000,-071.13584,tWN6uNzIu6bo09ruQuE-fA,041,201809,4444,Boston
0324111.78,4691957.59,19,T,042.36000,-071.13583,vKG9icafdW1WGbw1hgQoag,028,201707,4444,Boston
0324112.70,4691957.82,19,T,042.36000,-071.13582,TrP8buHB3mt7SulPr3ZrYQ,036,200908,4444,Boston
0324112.84,4692304.99,19,T,042.36312,-071.13592,WvNqtlMWpwjQroKIrCEU4g,071,201210,4796,Boston
0324113.51,4692305.41,19,T,042.36313,-071.13592,wjGHUEaUDNYapM8RluyKnA,097,201809,4796,Boston
0324114.09,4691957.54,19,T,042.36000,-071.13580,_RvVEpgd6APV2EGmQvCnbA,040,201309,4444,Boston
0324114.82,4692305.17,19,T,042.36313,-071.13590,PsxyJme9ciqW1y0irp5Vvg,073,201207,4796,Boston
0324114.93,4692305.50,19,T,042.36313,-071.13590,cgveWIQbc4yE2dq5k73ukg,083,201810,4796,Boston
0324115.11,4692304.72,19,T,042.36312,-071.13590,sbGT8awabZ__a5eWOgDdCg,098,201410,4796,Boston
0324115.93,4692299.35,19,T,042.36307,-071.13589,I2VNJEQnxqGeACuL_Zq5ew,252,200908,4796,Boston
0324116.03,4692300.87,19,T,042.36309,-071.13588,mY154E82XuWIFspFJui4hA,248,201708,4796,Boston
0324116.74,4692305.65,19,T,042.36313,-071.13588,O9Yu2Bx6yIJxk-CERmXo_w,094,200708,4796,Boston
0324116.84,4692179.32,19,T,042.36199,-071.13584,TfxnMaMs-wcQFONqcHzxNQ,287,201107,4679,Boston
0324116.89,4692304.13,19,T,042.36312,-071.13588,rYvefDXjDQgBShrckMjWLQ,088,202011,4796,Boston
0324117.18,4692305.68,19,T,042.36313,-071.13587,H9Ohqdo2Wvy4NtwR3up-Nw,086,201112,4796,Boston
0324118.29,4692182.21,19,T,042.36202,-071.13582,Dc22UfjKknHUX2qka4qELg,301,200708,4679,Boston
0324119.81,4692176.70,19,T,042.36197,-071.13580,yaGt1EzeIxac5TaEXjpekw,102,200908,4679,Boston
0324120.10,4692176.74,19,T,042.36197,-071.13580,PmYfPKQz-_66_FaojrkLog,103,201707,4679,Boston
0324120.59,4692178.29,19,T,042.36199,-071.13579,25PE4mhcKpJXf6pXpx9IGg,115,201808,4679,Boston
0324120.72,4692180.22,19,T,042.36200,-071.13579,Fj6_av4TUqQhqXz-LorFxA,109,201410,4679,Boston
0324120.95,4692180.43,19,T,042.36201,-071.13579,9mjs3jfyv2BuiPljxiBuBA,100,201308,4679,Boston
0324120.98,4692178.89,19,T,042.36199,-071.13579,x8nZjiT7I3YAf2EfSFB1Qw,115,201810,4679,Boston
0324121.06,4692179.21,19,T,042.36199,-071.13579,bnZbjmNML_HkER_-jPgsYw,122,201805,4679,Boston
0324132.67,4690049.64,19,T,042.34283,-071.13500,BoYJq4887K9-P2csQlKPaw,301,201107,2458,Boston
0324133.65,4690047.41,19,T,042.34281,-071.13498,x8Dg84cr6kFzg8s7QXeKoA,110,201810,2458,Boston
0324133.79,4690045.95,19,T,042.34280,-071.13498,N0YTB2Dkuq_3eeOWbHgmqw,101,201805,2458,Boston
0324134.34,4690049.90,19,T,042.34283,-071.13498,GLssO2cpVdhpwa-Xyq8XGA,285,200908,2458,Boston
0324135.96,4690045.22,19,T,042.34279,-071.13496,iYGHs5-Ni33Je2cDiHwwnQ,100,201808,2458,Boston
0324136.41,4690049.25,19,T,042.34283,-071.13495,nKP2H5mcVgdQM-qQODOErA,277,200709,2458,Boston
0324136.47,4690047.44,19,T,042.34281,-071.13495,Uxqtxz8ConGLT7hA70YOPg,102,201707,2458,Boston
0324136.95,4690049.35,19,T,042.34283,-071.13494,NO9T0fHQabVFF6z3VKnkGQ,294,201909,2458,Boston
0324137.56,4690048.11,19,T,042.34282,-071.13494,ue0EXHYBOoCr-sJTl28rnA,096,201605,2458,Boston
0324138.32,4689751.69,19,T,042.34015,-071.13484,Bm7IyTFgB84erqe622qrvA,123,200908,2107,Boston
0324139.01,4689751.04,19,T,042.34015,-071.13483,9RSxzRjP8188xs62iWcIkQ,120,201805,2107,Boston
0324139.25,4689750.50,19,T,042.34014,-071.13483,XmXsaWO-PeXEtDGnoQiWgQ,109,201807,2107,Boston
0324139.31,4689751.53,19,T,042.34015,-071.13483,fUVEJnqWb0iNzZJCYMUk7A,122,201107,2107,Boston
0324140.23,4689749.72,19,T,042.34013,-071.13481,T7JGTWsj7KtjWgKoFOiLUQ,109,201605,2107,Boston
0324140.26,4689751.37,19,T,042.34015,-071.13481,9UiVWK-PfLyjLs5-89Ni_Q,108,201908,2107,Boston
0324140.64,4694182.84,19,T,042.38003,-071.13616,W0QETaVePdyJH4ej49bsxQ,243,201410,6787,Boston
0324140.69,4689748.31,19,T,042.34012,-071.13481,s2oZGE3oq0RThq7O6kf3Ow,118,200709,2107,Boston
0324140.81,4694180.44,19,T,042.38001,-071.13616,YoqPaMi5sKx1BPXdP8Tgvg,251,201710,6787,Boston
0324140.84,4689749.34,19,T,042.34013,-071.13481,AaaGxDq9HhXAhg6LsqwYJw,106,201707,2107,Boston
0324141.00,4690047.85,19,T,042.34282,-071.13489,c1gjsiHOd7pQKC_vLmfqHA,300,201308,2458,Boston
0324141.32,4689749.19,19,T,042.34013,-071.13480,majO2ebFB14ihF7RmwVGvg,118,201810,2107,Boston
0324141.65,4694179.03,19,T,042.38000,-071.13615,wVav5iRTzR8umJu-FZFWTQ,263,200910,6787,Boston
0324142.06,4690824.91,19,T,042.34981,-071.13512,YYwQZSDVyrUU_jujXXoiqQ,070,201808,3277,Boston
0324142.06,4693629.93,19,T,042.37506,-071.13597,ROYMHmrT60xEzR5ETQ0WDw,268,201908,6200,Boston
0324142.38,4690824.63,19,T,042.34981,-071.13511,0E59MQgFe1kj-M9BupGVWA,062,201410,3277,Boston
0324142.52,4694181.25,19,T,042.38002,-071.13614,WCK1whvJT5lGEQZrK7TQZg,260,201309,6787,Boston
0324142.87,4694179.35,19,T,042.38000,-071.13613,M3Wan1x5wCcjd6xNdXIYcw,241,201409,6787,Boston
0324143.08,4694183.15,19,T,042.38003,-071.13613,FlaORRq0kLfpxWKKtvQ2zA,254,201806,6787,Boston
0324143.17,4690396.10,19,T,042.34595,-071.13497,7bWkEajftZ0Xp3LoWe8UFw,010,201605,2809,Boston
0324143.24,4690823.67,19,T,042.34980,-071.13510,oSwRAme3yvK7sgXlGNK_YA,076,201604,3277,Boston
0324143.32,4690824.29,19,T,042.34981,-071.13510,waDy41jtL7qmqxXYsiRkaw,068,201111,3277,Boston
0324143.68,4690823.46,19,T,042.34980,-071.13510,2ZHPx5RdzN_WQzG9a3o7sQ,068,200908,3277,Boston
0324143.72,4690823.99,19,T,042.34980,-071.13510,JFJJDo00F8SFJ0X20K4P7Q,080,201805,3277,Boston
0324143.91,4690823.81,19,T,042.34980,-071.13510,FaOpwrGrJp5vywUETlGBFg,065,201308,3277,Boston
0324144.39,4694182.03,19,T,042.38002,-071.13611,7wfoZb-UXDEnSISyPdYE6Q,075,202011,6787,Boston
0324144.52,4690823.27,19,T,042.34980,-071.13509,6_KAKvoSS5lCtjBTRDGEcA,058,201107,3277,Boston
0324144.81,4693629.87,19,T,042.37506,-071.13594,q6LUzo3t2AnuALLo6C24KQ,252,202011,6200,Boston
0324145.00,4694182.40,19,T,042.38003,-071.13611,mipr2hjXAZO41gRn093uiw,060,201609,6787,Boston
0324145.03,4694181.04,19,T,042.38002,-071.13611,ovUPY-bj0NaX2tJ_DIlyqg,080,201908,6787,Boston
0324145.04,4693629.64,19,T,042.37505,-071.13594,0clSqQphx8sjwv41e0Ra9Q,270,201410,6200,Boston
0324145.26,4693629.86,19,T,042.37506,-071.13594,jmavGvq22I1AyatEdTA8lw,275,201108,6200,Boston
0324145.30,4694183.61,19,T,042.38004,-071.13610,0ewUfHKQykGDMTNDnVkG7w,071,200707,6787,Boston
0324145.33,4693626.08,19,T,042.37502,-071.13593,zctNj7wkDaKXZ2gHqsDtJg,096,201409,6200,Boston
0324145.46,4690822.76,19,T,042.34979,-071.13508,NNr7R66JcmvdfmPpB17ftQ,068,200709,3277,Boston
0324145.69,4693625.76,19,T,042.37502,-071.13593,pAwBpAv4eCRBHhw2ghas7A,083,201709,6200,Boston
0324145.89,4694181.41,19,T,042.38002,-071.13610,WjNBw0l9Fx_1cFXYxaa5ag,059,201108,6787,Boston
0324146.57,4690393.97,19,T,042.34593,-071.13493,wHZ7W3D_W1ZZCB5DEWwJsw,354,202011,2809,Boston
0324146.87,4690393.81,19,T,042.34593,-071.13493,M7bjcxdCpFPf4MIRmIQeDA,003,201410,2809,Boston
0324147.85,4690392.80,19,T,042.34592,-071.13492,uPejIenqsuhEI5J_8cVbcQ,351,201107,2809,Boston
0324148.12,4693631.31,19,T,042.37507,-071.13590,f56iW-Pkni6hL3gPzOg7Dg,253,200707,6200,Boston
0324148.24,4693629.05,19,T,042.37505,-071.13590,UVY3hc_NJtqQAUoYmstKHg,255,201111,6200,Boston
0324148.50,4693629.38,19,T,042.37505,-071.13590,z4jNofC38Tw3XwEe5lir-w,259,200910,6200,Boston
0324148.99,4690392.06,19,T,042.34592,-071.13490,Nhgzh5B8EXm7XOl8nb_c0A,003,200709,2809,Boston
0324149.10,4693629.33,19,T,042.37505,-071.13589,JP2_NVqU0-vy4XNvIL9HrQ,265,201806,6200,Boston
0324149.16,4690392.46,19,T,042.34592,-071.13490,-YHOE43uJ6E1yrLrGPofTw,019,201908,2809,Boston
0324149.40,4693512.33,19,T,042.37400,-071.13585,bnon83WVRCgaUwzFBGUD8A,094,201108,6084,Boston
0324149.88,4690392.06,19,T,042.34592,-071.13489,NmQbQCUcgNj_tk-V_IZxsg,008,201807,2809,Boston
0324149.92,4690392.12,19,T,042.34592,-071.13489,FHRP6y0iUbKSgIWt3xhURg,019,200908,2809,Boston
0324150.11,4690391.39,19,T,042.34591,-071.13489,8JyezbWecN7upr8K7p3GvQ,002,201308,2809,Boston
0324150.28,4693515.90,19,T,042.37403,-071.13584,im-z4IPI1dpqtvDG3rdUaA,091,202011,6084,Boston
